sub,eye,rotationSpeed,sameSideAfterReversalD,torsionVelT,torsionVGain,torsionAngleTotal,torsionAngleCW,torsionAngleCCW,sacNumT,sacAmpSumT,sacAmpMeanT,torsionVelTMerged,torsionVGainMerged,torsionAngleCWMerged,torsionAngleCCWMerged,exp
3,1,100,1,0.290475534673883,0.00290475534673883,0.548675506191774,0.548675506191774,-0,0,0,NaN,0.290475534673883,0.00290475534673883,0.548675506191774,-0,2
3,1,50,-1,0.159052311167271,0.00318104622334542,0.714400975682521,0.506243731505122,-0.208157244177399,1,0.299618466001508,0.299618466001508,-0.159052311167271,-0.00318104622334542,0.208157244177399,-0.506243731505122,2
3,1,100,1,0.38396758401141,0.0038396758401141,0.662802210713517,0.662802210713517,-0,0,0,NaN,0.38396758401141,0.0038396758401141,0.662802210713517,-0,2
3,1,25,-1,0.0482584064676189,0.00193033625870475,0.0937631278526579,0.0937631278526579,-0,0,0,NaN,-0.0482584064676189,-0.00193033625870475,0,-0.0937631278526579,2
3,1,200,1,0.344251776588513,0.00172125888294256,0.563205369235934,0.563205369235934,-0,1,0.0671219876527304,0.0671219876527304,0.344251776588513,0.00172125888294256,0.563205369235934,-0,2
3,1,50,-1,0.213762072742483,0.00427524145484966,0.448208306147489,0.448208306147489,-0,0,0,NaN,-0.213762072742483,-0.00427524145484966,0,-0.448208306147489,2
3,1,25,1,0.462895326091138,0.0185158130436455,0.853323301857136,0.853323301857136,-0,0,0,NaN,0.462895326091138,0.0185158130436455,0.853323301857136,-0,2
3,1,25,-1,0.255502387543112,0.0102200955017245,0.470790256400746,0.470790256400746,-0,0,0,NaN,-0.255502387543112,-0.0102200955017245,0,-0.470790256400746,2
3,1,25,1,0.56170430456544,0.0224681721826176,1.05219018401729,1.05219018401729,-0,0,0,NaN,0.56170430456544,0.0224681721826176,1.05219018401729,-0,2
3,1,25,-1,0.119478658414071,0.00477914633656285,1.33386289686731,0.765696540345558,-0.568166356521751,2,1.05619307365521,0.528096536827605,-0.119478658414071,-0.00477914633656285,0.568166356521751,-0.765696540345558,2
3,1,50,1,0.658808596807145,0.0131761719361429,1.0804528424037,1.0804528424037,-0,1,0.570733056408006,0.570733056408006,0.658808596807145,0.0131761719361429,1.0804528424037,-0,2
3,1,50,1,-0.241576923053489,-0.00483153846106978,0.429504617015623,0,-0.429504617015623,0,0,NaN,-0.241576923053489,-0.00483153846106978,0,-0.429504617015623,2
3,1,50,1,0.399683290949974,0.00799366581899947,0.693821694597529,0.693310669009628,-0.000511025587901011,2,0.78958738607409,0.394793693037045,0.399683290949974,0.00799366581899947,0.693310669009628,-0.000511025587901011,2
3,1,100,-1,0.289393272203703,0.00289393272203703,0.555699788707916,0.555699788707916,-0,0,0,NaN,-0.289393272203703,-0.00289393272203703,0,-0.555699788707916,2
3,1,25,-1,0.0826151007223014,0.00330460402889206,0.151536407464487,0.151536407464487,-0,0,0,NaN,-0.0826151007223014,-0.00330460402889206,0,-0.151536407464487,2
3,1,100,1,0.515132310624262,0.00515132310624262,0.853856502541361,0.840579943961841,-0.0132765585795201,1,0.345171243555877,0.345171243555877,0.515132310624262,0.00515132310624262,0.840579943961841,-0.0132765585795201,2
3,1,25,1,0.278233708431192,0.0111293483372477,0.56509102557906,0.56509102557906,-0,0,0,NaN,0.278233708431192,0.0111293483372477,0.56509102557906,-0,2
3,1,100,-1,0.754512732447821,0.00754512732447821,1.09766559020597,1.09766559020597,-0,1,0.551171012620875,0.551171012620875,-0.754512732447821,-0.00754512732447821,0,-1.09766559020597,2
3,1,100,-1,0.151052412144069,0.00151052412144069,0.281721572968029,0.281721572968029,-0,0,0,NaN,-0.151052412144069,-0.00151052412144069,0,-0.281721572968029,2
3,1,100,-1,0.115240217844155,0.00115240217844155,0.218358147952111,0.218358147952111,-0,0,0,NaN,-0.115240217844155,-0.00115240217844155,0,-0.218358147952111,2
3,1,200,-1,0.501635438254383,0.00250817719127191,1.44748592058069,1.10544702753854,-0.342038893042157,2,0.657714206508844,0.328857103254422,-0.501635438254383,-0.00250817719127191,0.342038893042157,-1.10544702753854,2
3,1,25,1,0.173127697433708,0.0069251078973483,0.305105108741089,0.305105108741089,-0,1,0.554826781556664,0.554826781556664,0.173127697433708,0.0069251078973483,0.305105108741089,-0,2
3,1,50,1,0.0826241568614054,0.00165248313722811,1.23130887596603,0.68210707690176,-0.549201799064271,2,0.674464967880878,0.337232483940439,0.0826241568614054,0.00165248313722811,0.68210707690176,-0.549201799064271,2
3,1,100,-1,0.517015344155499,0.00517015344155499,1.02059074619011,0.9773094671276,-0.0432812790625138,2,0.543918216144954,0.271959108072477,-0.517015344155499,-0.00517015344155499,0.0432812790625138,-0.9773094671276,2
3,1,100,-1,-0.0582943029551281,-0.000582943029551281,0.106781829723138,0,-0.106781829723138,0,0,NaN,0.0582943029551281,0.000582943029551281,0.106781829723138,-0,2
3,1,200,1,0.10145810769926,0.000507290538496298,0.459271042884201,0.314675108873473,-0.144595934010729,1,0.513996285124428,0.513996285124428,0.10145810769926,0.000507290538496298,0.314675108873473,-0.144595934010729,2
3,1,100,1,0.485218037097254,0.00485218037097254,0.917187795501924,0.917187795501924,-0,0,0,NaN,0.485218037097254,0.00485218037097254,0.917187795501924,-0,2
3,1,50,-1,0.234528814512067,0.00469057629024134,0.463856925976176,0.463856925976176,-0,0,0,NaN,-0.234528814512067,-0.00469057629024134,0,-0.463856925976176,2
3,1,200,1,-0.170941941607827,-0.000854709708039136,0.31152665522161,0,-0.31152665522161,1,0.12455353527723,0.12455353527723,-0.170941941607827,-0.000854709708039136,0,-0.31152665522161,2
3,1,200,1,0.177323235392941,0.000886616176964705,0.351445548242109,0.351445548242109,-0,0,0,NaN,0.177323235392941,0.000886616176964705,0.351445548242109,-0,2
3,1,25,1,0.386695298602368,0.0154678119440947,1.22903157891245,0.922914665354351,-0.306116913558101,2,0.901465967634052,0.450732983817026,0.386695298602368,0.0154678119440947,0.922914665354351,-0.306116913558101,2
3,1,50,-1,0.153224584113854,0.00306449168227708,0.293827185234658,0.293827185234658,-0,0,0,NaN,-0.153224584113854,-0.00306449168227708,0,-0.293827185234658,2
3,1,200,-1,0.204075337946199,0.001020376689731,0.344275775361967,0.344275775361967,-0,0,0,NaN,-0.204075337946199,-0.001020376689731,0,-0.344275775361967,2
3,1,50,-1,-0.0384642217490295,-0.000769284434980589,0.0625841873602171,0,-0.0625841873602171,0,0,NaN,0.0384642217490295,0.000769284434980589,0.0625841873602171,-0,2
3,1,100,1,0.303213568722963,0.00303213568722963,0.52800943739029,0.52800943739029,-0,1,0.359664090079712,0.359664090079712,0.303213568722963,0.00303213568722963,0.52800943739029,-0,2
3,1,200,-1,-0.134179331653014,-0.000670896658265071,0.302774067378733,0,-0.302774067378733,0,0,NaN,0.134179331653014,0.000670896658265071,0.302774067378733,-0,2
3,1,50,1,0.161758207342888,0.00323516414685776,0.285928560904166,0.285928560904166,-0,0,0,NaN,0.161758207342888,0.00323516414685776,0.285928560904166,-0,2
3,2,200,-1,-0.083714984696695,-0.000418574923483475,0.147562679668716,0,-0.147562679668716,0,0,NaN,0.083714984696695,0.000418574923483475,0.147562679668716,-0,2
3,2,200,1,0.00372652785521797,1.86326392760899e-05,0.00328868929464488,0.00328868929464488,-0,0,0,NaN,0.00372652785521797,1.86326392760899e-05,0.00328868929464488,-0,2
3,2,200,1,0.0930242895570907,0.000465121447785454,0.357764504599339,0.268741893424903,-0.0890226111744359,1,0.456358991011958,0.456358991011958,0.0930242895570907,0.000465121447785454,0.268741893424903,-0.0890226111744359,2
3,2,200,-1,0.0879256234334444,0.000439628117167222,0.174008351129608,0.174008351129608,-0,0,0,NaN,-0.0879256234334444,-0.000439628117167222,0,-0.174008351129608,2
3,2,100,-1,-0.0428315871716766,-0.000428315871716766,0.0688466311139901,0,-0.0688466311139901,0,0,NaN,0.0428315871716766,0.000428315871716766,0.0688466311139901,-0,2
3,2,200,1,-0.156732861545551,-0.000783664307727755,0.263923470838699,0,-0.263923470838699,1,0.148433961828667,0.148433961828667,-0.156732861545551,-0.000783664307727755,0,-0.263923470838699,2
3,2,25,1,-0.110427837606456,-0.00441711350425823,0.231448545780799,0,-0.231448545780799,0,0,NaN,-0.110427837606456,-0.00441711350425823,0,-0.231448545780799,2
3,2,100,-1,0.0648913907509234,0.000648913907509234,0.123185267409507,0.123185267409507,-0,0,0,NaN,-0.0648913907509234,-0.000648913907509234,0,-0.123185267409507,2
3,2,50,1,-0.111529002979298,-0.00223058005958597,0.21432740926051,0,-0.21432740926051,0,0,NaN,-0.111529002979298,-0.00223058005958597,0,-0.21432740926051,2
3,2,100,-1,-0.121528470986672,-0.00121528470986672,0.200608746334344,0,-0.200608746334344,0,0,NaN,0.121528470986672,0.00121528470986672,0.200608746334344,-0,2
3,2,25,1,-0.00992258357300372,-0.000396903342920149,0.0187167064550479,0,-0.0187167064550479,0,0,NaN,-0.00992258357300372,-0.000396903342920149,0,-0.0187167064550479,2
3,2,200,-1,0.146086896229768,0.00073043448114884,0.262894973324559,0.262894973324559,-0,0,0,NaN,-0.146086896229768,-0.00073043448114884,0,-0.262894973324559,2
3,2,50,1,-0.125044769396772,-0.00250089538793544,0.316696543596581,0.0410071530498282,-0.275689390546753,1,0.209112074762164,0.209112074762164,-0.125044769396772,-0.00250089538793544,0.0410071530498282,-0.275689390546753,2
3,2,25,-1,-0.216764767337177,-0.00867059069348707,0.361732378989377,0,-0.361732378989377,1,0.566483513040532,0.566483513040532,0.216764767337177,0.00867059069348707,0.361732378989377,-0,2
3,2,25,1,0.1601072662524,0.00640429065009598,0.301113803981935,0.301113803981935,-0,0,0,NaN,0.1601072662524,0.00640429065009598,0.301113803981935,-0,2
3,2,25,1,-0.0549684464699957,-0.00219873785879983,0.110174959598566,0,-0.110174959598566,0,0,NaN,-0.0549684464699957,-0.00219873785879983,0,-0.110174959598566,2
3,2,50,-1,-0.170770285346027,-0.00341540570692054,0.302990510692723,0,-0.302990510692723,1,0.290904414113013,0.290904414113013,0.170770285346027,0.00341540570692054,0.302990510692723,-0,2
3,2,50,-1,-0.0462873518532805,-0.00092574703706561,0.0809334198903129,0,-0.0809334198903129,0,0,NaN,0.0462873518532805,0.00092574703706561,0.0809334198903129,-0,2
3,2,100,1,0.272817262159122,0.00272817262159122,0.52288407127251,0.52288407127251,-0,0,0,NaN,0.272817262159122,0.00272817262159122,0.52288407127251,-0,2
3,2,25,1,-0.079925648736823,-0.00319702594947292,0.145759523600474,0,-0.145759523600474,0,0,NaN,-0.079925648736823,-0.00319702594947292,0,-0.145759523600474,2
3,2,100,-1,-0.0983831617837124,-0.000983831617837124,0.17485358112231,0,-0.17485358112231,0,0,NaN,0.0983831617837124,0.000983831617837124,0.17485358112231,-0,2
3,2,25,-1,-0.0183530551960771,-0.000734122207843084,0.0328088996627807,0,-0.0328088996627807,0,0,NaN,0.0183530551960771,0.000734122207843084,0.0328088996627807,-0,2
3,2,100,1,0.225504835655662,0.00225504835655662,0.365290225545905,0.365290225545905,-0,0,0,NaN,0.225504835655662,0.00225504835655662,0.365290225545905,-0,2
3,2,100,1,-0.187965442953219,-0.00187965442953219,0.357415964331968,0,-0.357415964331968,0,0,NaN,-0.187965442953219,-0.00187965442953219,0,-0.357415964331968,2
3,2,100,1,-0.122814736634089,-0.00122814736634089,0.238242673649395,0,-0.238242673649395,0,0,NaN,-0.122814736634089,-0.00122814736634089,0,-0.238242673649395,2
3,2,200,1,0.25539498296087,0.00127697491480435,0.429130821010563,0.429130821010563,-0,0,0,NaN,0.25539498296087,0.00127697491480435,0.429130821010563,-0,2
3,2,25,-1,0.203000272564212,0.00812001090256847,0.757783442212586,0.534716604294126,-0.22306683791846,3,1.1071313766657,0.369043792221899,-0.203000272564212,-0.00812001090256847,0.22306683791846,-0.534716604294126,2
3,2,50,-1,-0.432039417727885,-0.00864078835455769,0.713081807646155,0,-0.713081807646155,1,0.497693681476434,0.497693681476434,0.432039417727885,0.00864078835455769,0.713081807646155,-0,2
3,2,100,1,0.236553681131749,0.00236553681131749,0.458372949179207,0.458372949179207,-0,0,0,NaN,0.236553681131749,0.00236553681131749,0.458372949179207,-0,2
3,2,50,-1,0.00322574990645888,6.45149981291775e-05,0.0172405386788185,0.0172405386788185,-0,0,0,NaN,-0.00322574990645888,-6.45149981291775e-05,0,-0.0172405386788185,2
3,2,100,1,0.00803493894104597,8.03493894104597e-05,0.0105294547871187,0.0105294547871187,-0,0,0,NaN,0.00803493894104597,8.03493894104597e-05,0.0105294547871187,-0,2
3,2,200,-1,-0.148920627693141,-0.000744603138465705,0.261630305617451,0,-0.261630305617451,0,0,NaN,0.148920627693141,0.000744603138465705,0.261630305617451,-0,2
3,2,100,-1,-0.120599807070574,-0.00120599807070574,0.242664631864141,0,-0.242664631864141,0,0,NaN,0.120599807070574,0.00120599807070574,0.242664631864141,-0,2
3,2,50,1,-0.303324462643877,-0.00606648925287755,0.600358500023653,0,-0.600358500023653,0,0,NaN,-0.303324462643877,-0.00606648925287755,0,-0.600358500023653,2
3,2,200,-1,0.0880076556639589,0.000440038278319795,0.188780391677265,0.188780391677265,-0,0,0,NaN,-0.0880076556639589,-0.000440038278319795,0,-0.188780391677265,2
3,2,25,-1,-0.0919834404929029,-0.00367933761971612,0.167532308565841,0,-0.167532308565841,0,0,NaN,0.0919834404929029,0.00367933761971612,0.167532308565841,-0,2
3,2,50,1,0.0282023030411957,0.000564046060823914,0.0491724678046391,0.0491724678046391,-0,0,0,NaN,0.0282023030411957,0.000564046060823914,0.0491724678046391,-0,2
3,2,50,1,-0.102729072459775,-0.0020545814491955,0.210416770566208,0,-0.210416770566208,0,0,NaN,-0.102729072459775,-0.0020545814491955,0,-0.210416770566208,2
3,2,200,1,9.69796402363016e-06,4.84898201181508e-08,0.0065969376408801,0,-0.0065969376408801,0,0,NaN,9.69796402363016e-06,4.84898201181508e-08,0,-0.0065969376408801,2
3,2,50,1,-0.0422793348563455,-0.000845586697126909,0.0772082856888747,0,-0.0772082856888747,0,0,NaN,-0.0422793348563455,-0.000845586697126909,0,-0.0772082856888747,2
3,2,100,-1,-0.0449022490837415,-0.000449022490837415,0.0543083032672742,0,-0.0543083032672742,0,0,NaN,0.0449022490837415,0.000449022490837415,0.0543083032672742,-0,2
3,2,200,1,-0.21230293487695,-0.00106151467438475,0.400140075603766,0,-0.400140075603766,0,0,NaN,-0.21230293487695,-0.00106151467438475,0,-0.400140075603766,2
3,2,50,-1,-0.349539463715938,-0.00699078927431875,0.608133399703359,0,-0.608133399703359,0,0,NaN,0.349539463715938,0.00699078927431875,0.608133399703359,-0,2
4,1,25,-1,-0.276428321836468,-0.0110571328734587,0.482344067652578,0,-0.482344067652578,1,0.346403186837034,0.346403186837034,0.276428321836468,0.0110571328734587,0.482344067652578,-0,2
4,1,100,1,-0.032993993037084,-0.00032993993037084,0.103674336062892,0,-0.103674336062892,1,0.0650361278290282,0.0650361278290282,-0.032993993037084,-0.00032993993037084,0,-0.103674336062892,2
4,1,200,1,-0.117292312255332,-0.000586461561276659,0.225509694747252,0,-0.225509694747252,1,1.68143188738395,1.68143188738395,-0.117292312255332,-0.000586461561276659,0,-0.225509694747252,2
4,1,25,1,-0.0969558099043733,-0.00387823239617493,0.279361363330243,0.0498075560708764,-0.229553807259367,1,0.248849656323896,0.248849656323896,-0.0969558099043733,-0.00387823239617493,0.0498075560708764,-0.229553807259367,2
4,1,200,1,0.29342590687001,0.00146712953435005,0.534186609473203,0.534186609473203,-0,1,0.541554305169337,0.541554305169337,0.29342590687001,0.00146712953435005,0.534186609473203,-0,2
4,1,100,1,-0.0429746117706919,-0.000429746117706919,0.207218199083855,0.0883697274708163,-0.118848471613038,2,0.770166114428549,0.385083057214274,-0.0429746117706919,-0.000429746117706919,0.0883697274708163,-0.118848471613038,2
4,1,50,-1,-0.102132697551137,-0.00204265395102273,0.202377142606454,0,-0.202377142606454,0,0,NaN,0.102132697551137,0.00204265395102273,0.202377142606454,-0,2
4,1,100,-1,-0.368751947064908,-0.00368751947064908,0.517200864895933,0,-0.517200864895933,3,0.463938567403563,0.154646189134521,0.368751947064908,0.00368751947064908,0.517200864895933,-0,2
4,1,25,-1,-0.303878126668845,-0.0121551250667538,0.497569864608043,0,-0.497569864608043,1,0.855430013440606,0.855430013440606,0.303878126668845,0.0121551250667538,0.497569864608043,-0,2
4,1,100,1,0.0785718298817966,0.000785718298817966,0.178890267626995,0.176751193587593,-0.002139074039402,1,0.293148831537759,0.293148831537759,0.0785718298817966,0.000785718298817966,0.176751193587593,-0.002139074039402,2
4,1,25,1,-0.370908680337786,-0.0148363472135115,0.698163975086334,0,-0.698163975086334,1,0.34173238493249,0.34173238493249,-0.370908680337786,-0.0148363472135115,0,-0.698163975086334,2
4,1,50,1,-0.0191634145285543,-0.000383268290571086,0.0308126066348661,0,-0.0308126066348661,0,0,NaN,-0.0191634145285543,-0.000383268290571086,0,-0.0308126066348661,2
4,1,50,-1,0.00812955269699552,0.00016259105393991,0.034203919799879,0.034203919799879,-0,0,0,NaN,-0.00812955269699552,-0.00016259105393991,0,-0.034203919799879,2
4,1,200,-1,0.01317499778766,6.58749889383001e-05,0.301473184346678,0.132897082815838,-0.168576101530839,2,0.421074950028955,0.210537475014478,-0.01317499778766,-6.58749889383001e-05,0.168576101530839,-0.132897082815838,2
4,1,50,-1,0.0435288352629205,0.000870576705258409,0.0791767550493925,0.0791767550493925,-0,0,0,NaN,-0.0435288352629205,-0.000870576705258409,0,-0.0791767550493925,2
4,1,50,-1,-0.108478851128069,-0.00216957702256138,0.380909509638277,0.148116477859577,-0.2327930317787,2,0.418927203151693,0.209463601575846,0.108478851128069,0.00216957702256138,0.2327930317787,-0.148116477859577,2
4,1,200,-1,0.0925234643863012,0.000462617321931506,0.155687385720489,0.155687385720489,-0,0,0,NaN,-0.0925234643863012,-0.000462617321931506,0,-0.155687385720489,2
4,1,25,1,-0.0992203606539423,-0.00396881442615769,0.192238531588162,0.038292161879991,-0.153946369708171,2,0.467957908119227,0.233978954059613,-0.0992203606539423,-0.00396881442615769,0.038292161879991,-0.153946369708171,2
4,1,200,-1,-0.0536639817132776,-0.000268319908566388,0.111520480375517,0.00699753298497674,-0.10452294739054,1,0.524354386571759,0.524354386571759,0.0536639817132776,0.000268319908566388,0.10452294739054,-0.00699753298497674,2
4,1,100,1,0.012910439325921,0.00012910439325921,0.0246544322274459,0.0246544322274459,-0,0,0,NaN,0.012910439325921,0.00012910439325921,0.0246544322274459,-0,2
4,1,50,-1,-0.200632721648733,-0.00401265443297467,0.418596159134493,0.0327915359297926,-0.385804623204701,2,0.587190592571533,0.293595296285766,0.200632721648733,0.00401265443297467,0.385804623204701,-0.0327915359297926,2
4,1,50,1,-0.270529547436067,-0.00541059094872134,0.461186994680136,0,-0.461186994680136,0,0,NaN,-0.270529547436067,-0.00541059094872134,0,-0.461186994680136,2
4,1,200,1,0.135266191687553,0.000676330958437763,0.273913918360357,0.273913918360357,-0,0,0,NaN,0.135266191687553,0.000676330958437763,0.273913918360357,-0,2
4,1,200,1,-0.159368668661564,-0.000796843343307821,0.331866843117176,0,-0.331866843117176,0,0,NaN,-0.159368668661564,-0.000796843343307821,0,-0.331866843117176,2
4,1,50,1,-0.0384079151145436,-0.000768158302290872,0.332118459637226,0.121851889411058,-0.210266570226168,2,0.758906879954048,0.379453439977024,-0.0384079151145436,-0.000768158302290872,0.121851889411058,-0.210266570226168,2
4,1,50,-1,-0.0955139105506892,-0.00191027821101378,0.208558215264553,0,-0.208558215264553,0,0,NaN,0.0955139105506892,0.00191027821101378,0.208558215264553,-0,2
4,1,25,-1,-0.106074524057943,-0.00424298096231771,0.425047772867833,0.128026936694577,-0.297020836173256,2,0.72542044030495,0.362710220152475,0.106074524057943,0.00424298096231771,0.297020836173256,-0.128026936694577,2
4,1,100,1,-0.194062044963048,-0.00194062044963048,0.351647613361703,0,-0.351647613361703,0,0,NaN,-0.194062044963048,-0.00194062044963048,0,-0.351647613361703,2
4,1,25,-1,-0.215458774473636,-0.00861835097894546,0.367356559975316,0,-0.367356559975316,0,0,NaN,0.215458774473636,0.00861835097894546,0.367356559975316,-0,2
4,1,100,1,-0.140564048946577,-0.00140564048946577,0.366990533949566,0.064261220285303,-0.302729313664263,2,0.957559037993291,0.478779518996646,-0.140564048946577,-0.00140564048946577,0.064261220285303,-0.302729313664263,2
4,2,25,1,-0.436537173839724,-0.0174614869535889,0.791679920663643,0,-0.791679920663643,1,0.429141248582752,0.429141248582752,-0.436537173839724,-0.0174614869535889,0,-0.791679920663643,2
4,2,100,-1,-0.923294286977119,-0.00923294286977119,1.56423376261989,0,-1.56423376261989,0,0,NaN,0.923294286977119,0.00923294286977119,1.56423376261989,-0,2
4,2,200,-1,-0.511566488060804,-0.00255783244030402,1.17808274668499,0.0933448409062203,-1.08473790577877,1,0.69233614003149,0.69233614003149,0.511566488060804,0.00255783244030402,1.08473790577877,-0.0933448409062203,2
4,2,25,-1,-0.585250212189019,-0.0234100084875608,1.07844684201807,0,-1.07844684201807,0,0,NaN,0.585250212189019,0.0234100084875608,1.07844684201807,-0,2
4,2,200,-1,-0.0912547900355213,-0.000456273950177606,0.16415453196756,0,-0.16415453196756,0,0,NaN,0.0912547900355213,0.000456273950177606,0.16415453196756,-0,2
4,2,100,-1,-0.518211949728031,-0.00518211949728031,1.06003065996751,0,-1.06003065996751,0,0,NaN,0.518211949728031,0.00518211949728031,1.06003065996751,-0,2
4,2,50,1,-0.511271770724796,-0.0102254354144959,1.0298896037801,0,-1.0298896037801,0,0,NaN,-0.511271770724796,-0.0102254354144959,0,-1.0298896037801,2
4,2,50,-1,-0.634852775697969,-0.0126970555139594,1.19383477152566,0,-1.19383477152566,0,0,NaN,0.634852775697969,0.0126970555139594,1.19383477152566,-0,2
4,2,50,-1,-0.576751586553582,-0.0115350317310716,1.1995523436548,0,-1.1995523436548,0,0,NaN,0.576751586553582,0.0115350317310716,1.1995523436548,-0,2
4,2,100,1,-0.494357969268613,-0.00494357969268613,0.879865703306766,0,-0.879865703306766,0,0,NaN,-0.494357969268613,-0.00494357969268613,0,-0.879865703306766,2
4,2,200,-1,-0.666269706468251,-0.00333134853234126,1.12386825690117,0,-1.12386825690117,1,0.36241612783965,0.36241612783965,0.666269706468251,0.00333134853234126,1.12386825690117,-0,2
4,2,25,-1,-0.0998985515254066,-0.00399594206101626,0.19767655247605,0,-0.19767655247605,0,0,NaN,0.0998985515254066,0.00399594206101626,0.19767655247605,-0,2
4,2,100,-1,-0.310634144955247,-0.00310634144955247,0.611637733439924,0,-0.611637733439924,0,0,NaN,0.310634144955247,0.00310634144955247,0.611637733439924,-0,2
4,2,25,-1,-0.324080727534387,-0.0129632291013755,0.629114429581857,0,-0.629114429581857,0,0,NaN,0.324080727534387,0.0129632291013755,0.629114429581857,-0,2
4,2,50,-1,-0.230726199284059,-0.00461452398568118,0.443851002008447,0,-0.443851002008447,0,0,NaN,0.230726199284059,0.00461452398568118,0.443851002008447,-0,2
4,2,50,1,-0.613369431891505,-0.0122673886378301,1.05716977118435,0,-1.05716977118435,0,0,NaN,-0.613369431891505,-0.0122673886378301,0,-1.05716977118435,2
4,2,200,1,-0.365231154962304,-0.00182615577481152,0.731861340491825,0,-0.731861340491825,0,0,NaN,-0.365231154962304,-0.00182615577481152,0,-0.731861340491825,2
4,2,50,1,-0.408557723741569,-0.00817115447483138,0.848264412877746,0,-0.848264412877746,0,0,NaN,-0.408557723741569,-0.00817115447483138,0,-0.848264412877746,2
4,2,50,1,-0.591029178562721,-0.0118205835712544,1.09336711427577,0,-1.09336711427577,0,0,NaN,-0.591029178562721,-0.0118205835712544,0,-1.09336711427577,2
4,2,200,1,-0.0608544417384422,-0.000304272208692211,0.11621894224257,0,-0.11621894224257,0,0,NaN,-0.0608544417384422,-0.000304272208692211,0,-0.11621894224257,2
4,2,200,1,-0.266069228115031,-0.00133034614057516,0.545552244115573,0,-0.545552244115573,0,0,NaN,-0.266069228115031,-0.00133034614057516,0,-0.545552244115573,2
4,2,25,1,-0.0263669451778142,-0.00105467780711257,0.0424460908010883,0,-0.0424460908010883,0,0,NaN,-0.0263669451778142,-0.00105467780711257,0,-0.0424460908010883,2
4,2,25,-1,-0.292756190282752,-0.0117102476113101,0.52873910751055,0.0200317959321384,-0.508707311578411,1,0.280064757821152,0.280064757821152,0.292756190282752,0.0117102476113101,0.508707311578411,-0.0200317959321384,2
4,2,200,1,0.102416737029777,0.000512083685148885,0.184725652549761,0.184725652549761,-0,0,0,NaN,0.102416737029777,0.000512083685148885,0.184725652549761,-0,2
4,2,100,-1,-0.246937296927335,-0.00246937296927335,0.479502074550792,0,-0.479502074550792,0,0,NaN,0.246937296927335,0.00246937296927335,0.479502074550792,-0,2
4,2,50,1,-0.0273681011934892,-0.000547362023869785,0.0449196230017544,0,-0.0449196230017544,0,0,NaN,-0.0273681011934892,-0.000547362023869785,0,-0.0449196230017544,2
4,2,100,1,-0.184363855943092,-0.00184363855943092,0.306900336407715,0,-0.306900336407715,0,0,NaN,-0.184363855943092,-0.00184363855943092,0,-0.306900336407715,2
4,2,25,-1,-0.113453891679516,-0.00453815566718062,0.210766090972119,0,-0.210766090972119,0,0,NaN,0.113453891679516,0.00453815566718062,0.210766090972119,-0,2
4,2,100,1,-0.256529839863649,-0.00256529839863649,0.506124591341047,0,-0.506124591341047,0,0,NaN,-0.256529839863649,-0.00256529839863649,0,-0.506124591341047,2
4,2,50,-1,-0.062934219743326,-0.00125868439486652,0.116506272952047,0,-0.116506272952047,0,0,NaN,0.062934219743326,0.00125868439486652,0.116506272952047,-0,2
4,2,200,-1,-0.152292438245214,-0.000761462191226072,0.298303504081737,0,-0.298303504081737,0,0,NaN,0.152292438245214,0.000761462191226072,0.298303504081737,-0,2
4,2,200,-1,-0.318164099093724,-0.00159082049546862,0.624868950542515,0,-0.624868950542515,0,0,NaN,0.318164099093724,0.00159082049546862,0.624868950542515,-0,2
4,2,200,1,-0.114509821443023,-0.000572549107215113,0.411174006435167,0.0996780005237985,-0.311496005911369,1,0.202711341114377,0.202711341114377,-0.114509821443023,-0.000572549107215113,0.0996780005237985,-0.311496005911369,2
4,2,25,-1,-0.0312256019298316,-0.00124902407719326,0.0593538961052799,0,-0.0593538961052799,0,0,NaN,0.0312256019298316,0.00124902407719326,0.0593538961052799,-0,2
4,2,50,-1,-0.0400199328196659,-0.000800398656393318,0.0788894401750781,0,-0.0788894401750781,0,0,NaN,0.0400199328196659,0.000800398656393318,0.0788894401750781,-0,2
4,2,50,1,-0.280974577077047,-0.00561949154154093,0.566255296520274,0,-0.566255296520274,0,0,NaN,-0.280974577077047,-0.00561949154154093,0,-0.566255296520274,2
4,2,25,1,-0.399909109636486,-0.0159963643854595,0.756179904820169,0,-0.756179904820169,0,0,NaN,-0.399909109636486,-0.0159963643854595,0,-0.756179904820169,2
4,2,200,-1,-0.275733777882742,-0.00137866888941371,0.498073313231606,0,-0.498073313231606,0,0,NaN,0.275733777882742,0.00137866888941371,0.498073313231606,-0,2
4,2,100,-1,-0.240836287501112,-0.00240836287501112,0.426581173336565,0,-0.426581173336565,0,0,NaN,0.240836287501112,0.00240836287501112,0.426581173336565,-0,2
4,2,25,1,-0.255598822159149,-0.0102239528863659,0.472547087849011,0,-0.472547087849011,0,0,NaN,-0.255598822159149,-0.0102239528863659,0,-0.472547087849011,2
4,2,100,-1,-0.266638684028654,-0.00266638684028654,0.519859375367993,0,-0.519859375367993,0,0,NaN,0.266638684028654,0.00266638684028654,0.519859375367993,-0,2
4,2,100,1,-0.445800827146719,-0.00445800827146719,0.850188712651992,0,-0.850188712651992,0,0,NaN,-0.445800827146719,-0.00445800827146719,0,-0.850188712651992,2
