sub,rotationSpeed,afterReversalD,targetSide,perceptualError,RtorsionPosition,RtorsionVelT,RtorsionAngleTotal,RtorsionAngleCW,RtorsionAngleCCW,RsacNumT,RsacNumTCW,RsacNumTCCW,RsacAmpSumT,RsacAmpSumTCW,RsacAmpSumTCCW,RsacAmpMeanT,RsacAmpMeanTCW,RsacAmpMeanTCCW,LtorsionPosition,LtorsionVelT,LtorsionAngleTotal,LtorsionAngleCW,LtorsionAngleCCW,LsacNumT,LsacNumTCW,LsacNumTCCW,LsacAmpSumT,LsacAmpSumTCW,LsacAmpSumTCCW,LsacAmpMeanT,LsacAmpMeanTCW,LsacAmpMeanTCCW,timeWindow,exp
4,50,1,-1,8.38807099219303,-0.896102834600034,-0.640059323733542,0.102648234229842,0,-0.102648234229842,0,0,0,0,0,0,NaN,NaN,NaN,-0.887450838794053,0.435823022161049,0.0538488821695025,0.0538488821695025,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,-1,-1,-6.77903922635707,-0.650997226793003,0.201234811528996,0.0443858402060909,0.0443858402060909,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,50,-1,-1,12.0691023365219,-0.530867963828396,-0.707756892787135,0.117707320212452,0,-0.117707320212452,0,0,0,0,0,0,NaN,NaN,NaN,-0.422871150830444,-2.04136539589013,0.290795277973482,0,-0.290795277973482,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,-1,5.8952608806295,-1.07999140694917,0.101824797784654,0.0254236669425791,0.0254236669425791,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.356046139701294,-0.050627968014406,0.0402025497702361,0,-0.0402025497702361,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,1,-1,9.67445093107128,-0.839488668060702,-0.0702652659304828,0.021166283749989,0,-0.021166283749989,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,25,1,-1,5.8714369967584,-0.48747920518009,0.596706317619139,0.0850105378710087,0.0850105378710087,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.063163172101616,-0.0666774820295759,0.0414662092081153,0,-0.0414662092081153,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,1,8.934805669917,-0.228337306779697,0.101763751565861,0.0216656083329259,0.0216656083329259,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,100,1,1,6.50195965536016,-0.137714319858479,-0.92938021795047,0.0709673875389281,0,-0.0709673875389281,1,1,0,0.348870346392675,0.348870346392675,0,0.348870346392675,0.348870346392675,NaN,0.249599925384312,1.67966190857226,0.0957695672904794,0.0957695672904794,-0,1,1,0,0.266442822275951,0.266442822275951,0,0.266442822275951,0.266442822275951,NaN,0,2
4,25,1,-1,6.11222442700834,-0.400666519946301,-0.206319346212452,0.03447268861817,0,-0.03447268861817,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,50,-1,1,9.82368245197563,-0.0633097758729403,0.282542615523607,0.0293502901826866,0.0293502901826866,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,50,1,-1,16.4985303594281,-0.759717397786396,-0.18499507457575,0.0177451779632914,0,-0.0177451779632914,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,200,1,1,14.339851585846,-0.511339126392821,1.02494737080667,0.160854909192419,0.160854909192419,-0,0,0,0,0,0,0,NaN,NaN,NaN,0.0591846251805095,0.349625266976664,0.0376893810150154,0.0376893810150154,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,1,14.9722165542092,-0.222474888395915,-0.0360136907134222,0.0227006191285092,0,-0.0227006191285092,0,0,0,0,0,0,NaN,NaN,NaN,0.172399649441795,-0.618171626985795,0.101944285990567,0,-0.101944285990567,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,-1,1,9.45416717187419,-0.949159649166539,-0.144608385236021,0.0261887473885447,0,-0.0261887473885447,0,0,0,0,0,0,NaN,NaN,NaN,0.000252344350311348,-0.5109514428093,0.071982051224551,0,-0.071982051224551,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,1,1,2.69236655735773,-0.149890856584202,0.473966498882391,0.0778017680668949,0.0778017680668949,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,25,-1,-1,9.23192004110259,-0.408747882989145,-0.195778809974047,0.0433426580423814,0,-0.0433426580423814,0,0,0,0,0,0,NaN,NaN,NaN,0.0947234298563892,-0.47477121640583,0.0692462139852308,0,-0.0692462139852308,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,1,8.60368657675764,-1.00147620385055,-0.121562301904641,0.0156593323315253,0,-0.0156593323315253,0,0,0,0,0,0,NaN,NaN,NaN,-0.0194467387181742,0.510541773167183,0.0732129710760042,0.0732129710760042,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,1,-1,9.21982172640927,-0.967546970616641,0.905157180133068,0.155378567686004,0.155378567686004,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,100,-1,-1,11.633044110987,-1.34688409506907,-0.187905691335311,0.0283469351176906,0,-0.0283469351176906,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,25,-1,1,7.76559019213523,-1.02715902027315,-0.0176919619416957,0.00957624409158808,0,-0.00957624409158808,0,0,0,0,0,0,NaN,NaN,NaN,-0.0405489927082995,0.164670079044114,0.0219661908528241,0.0219661908528241,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,1,1,-5.71483288083411,-0.796046881115706,-0.217099124032572,0.0397978273592084,0,-0.0397978273592084,0,0,0,0,0,0,NaN,NaN,NaN,-0.139640359445071,-0.157949146584529,0.0228658542652954,0,-0.0228658542652954,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,1,9.17587195620609,-0.321161772927559,-0.823678166029755,0.142234063225144,0,-0.142234063225144,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,200,-1,-1,9.50203285843491,-0.851165199045384,0.387924040876867,0.0551360068947343,0.0551360068947343,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,50,-1,1,6.64617669073427,-0.948800968673953,-1.30543784665077,0.208624868221758,0,-0.208624868221758,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,50,-1,1,14.6779443277265,-0.428235588629463,0.064161173501967,0.0158072017372454,0.0158072017372454,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,50,1,-1,11.5570623593044,-0.16343578980546,1.37117628996253,0.234058601492679,0.234058601492679,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,200,1,-1,17.8723066066334,-0.653830117163594,-0.137928410692975,0.0377224823064894,0,-0.0377224823064894,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,25,1,1,-3.30548204102976,-1.62308311597865,0.265380257257935,0.032674723451017,0.032674723451017,-0,0,0,0,0,0,0,NaN,NaN,NaN,-1.58004809518787,0.811068727760103,0.143236298149087,0.143236298149087,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,1,1,-9.26206603511676,-0.78850732448863,-1.29971957009728,0.207379685009502,0,-0.207379685009502,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,100,1,1,1.94802489005346,-0.390965997229871,0.311896451409354,0.0578937190101927,0.0578937190101927,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.185400545855102,0.299170843527412,0.0433162449733789,0.0433162449733789,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,-1,1,3.59045640833046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.436746923910785,-0.278889271093844,0.0508059283012023,0,-0.0508059283012023,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,1,13.3938523386691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0969502856927657,0.214026392713669,0.0347699559207154,0.0347699559207154,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,-1,15.4116947565742,-0.0730329193186011,-1.17325687921255,0.199126512451862,0,-0.199126512451862,0,0,0,0,0,0,NaN,NaN,NaN,-0.112538889416273,0.292872216916225,0.0471745656345312,0.0471745656345312,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,-1,-1,7.7451564784664,-1.17395295798067,1.02577142182465,0.0794176442311958,0.0794176442311958,-0,1,1,0,0.2068616085382,0.2068616085382,0,0.2068616085382,0.2068616085382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,50,1,-1,18.238311072943,0.331008437063715,-0.633742515136232,0.0846569282240109,0,-0.0846569282240109,0,0,0,0,0,0,NaN,NaN,NaN,-0.222628735444145,0.249328560505148,0.0530711165805,0.0530711165805,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,-1,1,10.418000488954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.700746217496209,0.480341147832778,0.0826775448699425,0.0826775448699425,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,1,1,4.41375326816742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.365354817825947,0.588694933190927,0.0956586380693362,0.0956586380693362,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,1,5.71350627080528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.241500878931946,-0.761438117564213,0.121568502981772,0,-0.121568502981772,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,1,-1,12.7650655107642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.528056874338719,-0.136081724043496,0.00262447825955614,0.00262447825955614,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,-1,15.406073717064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.22136265656869,-1.38370673775771,0.217335190377389,0,-0.217335190377389,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,1,1,9.49145463323253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.530873987583579,-0.454973479777108,0.105413388799932,0,-0.105413388799932,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,1,-1,-3.21339325519015,0.635009970797946,-0.644425984291516,0.115962211909067,0,-0.115962211909067,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,200,1,1,7.82767056285791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.288171913579495,-0.122941000160601,0.0290397566909723,0,-0.0290397566909723,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,1,15.7738923857314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.470760212112589,0.176200979311786,0.112931337166383,0.112931337166383,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,-1,9.80394213981575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0268052340812431,0.656062943164603,0.0692719026502998,0.0692719026502998,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,1,14.0124504171751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.610068675590274,-0.0586327606602296,0.017292507217948,0,-0.017292507217948,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,1,-1,3.62906423217368,-0.391906648228192,-1.37528060675777,0.250630108295989,0,-0.250630108295989,0,0,0,0,0,0,NaN,NaN,NaN,-0.291384149330366,0.399025164349678,0.0529187500172891,0.0529187500172891,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,-1,-1,-2.64107345242705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.423657703610616,0.136165552367613,0.0335135467262946,0.0335135467262946,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,1,-1,-7.30288907183928,0.0876402884878068,-1.15919315271325,0.206961079924627,0,-0.206961079924627,0,0,0,0,0,0,NaN,NaN,NaN,0.0934918327457918,-3.60119988259078,0.199124758393856,0,-0.199124758393856,1,0,1,0.17560199725624,0,0.17560199725624,0.17560199725624,NaN,0.17560199725624,0,2
4,100,-1,-1,10.1977551097712,0.0069793507070976,0.880621517816891,0.178319758972287,0.178319758972287,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,25,1,1,9.12447133107558,0.277851029617872,-2.06424838365312,0.308497067438875,0,-0.308497067438875,0,0,0,0,0,0,NaN,NaN,NaN,-0.400057481757612,-0.410803845895098,0.0947900725894854,0,-0.0947900725894854,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,1,1,16.1772112372575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.502602788716431,-1.82340864300524,0.289662767285313,0,-0.289662767285313,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,1,-1,12.4572375989816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.01394099985273,0.563538384108441,0.0458355197381468,0.0458355197381468,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,-1,-1,19.2358290888172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.158424618999158,-0.146702781656241,0.142559102342941,0.0556502761100235,-0.086908826232918,1,1,0,0.136896525044322,0.136896525044322,0,0.136896525044322,0.136896525044322,NaN,0,2
4,25,-1,-1,6.70232608907817,0.0993279690816909,0.825111881227967,0.152575070395174,0.152575070395174,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,100,-1,-1,12.4100081861896,1.17245248122744,-0.157957116975204,0.0380210912942633,0,-0.0380210912942633,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,100,-1,1,-8.92021681668407,-0.133260741525678,-0.105435656879284,0.0260116817007578,0,-0.0260116817007578,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,25,1,1,7.43687947468744,-0.342073225195043,-0.0985202813748985,0.00986649166567738,0,-0.00986649166567738,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,50,-1,1,2.42789411558049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.303265319950138,-0.132589608357386,0.0203595075313123,0,-0.0203595075313123,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,-1,1,14.5637923495489,-0.13640926915652,0.468150000807266,0.0875879393193986,0.0875879393193986,-0,0,0,0,0,0,0,NaN,NaN,NaN,0.183415034550566,-0.320864686399421,0.0418596808590622,0,-0.0418596808590622,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,1,10.4253749092611,0.51089353654998,0.133413261390711,0.0136161760093994,0.0136161760093994,-0,0,0,0,0,0,0,NaN,NaN,NaN,1.14247707156543,-0.858462248047461,0.137776823299387,0,-0.137776823299387,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,-1,15.4423165490976,-1.47187028890269,0.349028001694232,0.0566423501039506,0.0566423501039506,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.311073403309965,-0.321194763350869,0.0574670042408751,0,-0.0574670042408751,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,1,-1,9.59263778655729,-0.887443097408522,-0.86133127676807,0.179605395488399,0,-0.179605395488399,0,0,0,0,0,0,NaN,NaN,NaN,-0.639376120792946,-1.18685668699111,0.213781628513996,0,-0.213781628513996,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,-1,12.1607208608049,-0.969287503719152,-1.11898936610224,0.195376284318417,0,-0.195376284318417,0,0,0,0,0,0,NaN,NaN,NaN,-1.23566166580323,-1.02494488118657,0.164195943015266,0,-0.164195943015266,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,-1,10.2624740648194,-0.656855413524456,-1.87578367849826,0.283922488570857,0,-0.283922488570857,0,0,0,0,0,0,NaN,NaN,NaN,-0.711658960461752,-0.874075235624513,0.157451156578042,0,-0.157451156578042,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,1,13.3403065484023,-0.443983400314142,0.0787577101820197,0.00175091839498637,0.00175091839498637,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.0255614357950886,-0.0986640180060395,0.0173327494958252,0,-0.0173327494958252,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,1,-1,9.07215717813994,-0.467393463538366,0.177394174003165,0.0407695744060544,0.0407695744060544,-0,0,0,0,0,0,0,NaN,NaN,NaN,0.158345893606646,-0.894321600147334,0.126058130672149,0,-0.126058130672149,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,1,-1,9.97556111169933,-0.695893549842756,0.244043251217571,0.028890416177039,0.028890416177039,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.0475531500151403,-0.241901175080658,0.0452998566290594,0,-0.0452998566290594,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,-1,-1,-3.97975322848302,-0.229816290882027,-0.492489441343727,0.104370461101059,0,-0.104370461101059,0,0,0,0,0,0,NaN,NaN,NaN,-0.176588320610692,0.489095411261507,0.0827707311161706,0.0827707311161706,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,1,1,-9.51415549784066,-0.125080253151333,-0.49488879039704,0.0878965704860761,0,-0.0878965704860761,0,0,0,0,0,0,NaN,NaN,NaN,0.251733909683674,-0.866948914033649,0.13902630241139,0,-0.13902630241139,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,1,-1,5.28669319298671,-0.0774768745035192,0.206894334570771,0.0370681933546693,0.0370681933546693,-0,0,0,0,0,0,0,NaN,NaN,NaN,0.438013230240021,-0.750762972199925,0.0981706396870655,0,-0.0981706396870655,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,1,-1,14.1113858758258,-0.240895162541171,-0.568395292609324,0.095671644274744,0,-0.095671644274744,0,0,0,0,0,0,NaN,NaN,NaN,0.261698500129626,-0.586301429368937,0.0863696342692196,0,-0.0863696342692196,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,1,1,-6.01061669639701,-0.471082224626899,0.466782872017626,0.0554649055968595,0.0554649055968595,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,25,1,1,-5.18490911978801,-0.578948605165891,-0.0924907594780607,0.0256624263721017,0,-0.0256624263721017,0,0,0,0,0,0,NaN,NaN,NaN,-0.0313174197701304,-0.312876839431569,0.0490812226232158,0,-0.0490812226232158,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,1,16.9141334605166,-0.928280514286766,-0.0455255315917155,0.00145061398045965,0.00145061398045965,-0,0,0,0,0,0,0,NaN,NaN,NaN,-0.234431887847211,0.135440412343335,0.0171996251918236,0.0171996251918236,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,-1,1,16.7268143477205,-0.138331371923972,-0.151747922000328,0.0224476709213792,0,-0.0224476709213792,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,100,1,1,11.8475406458146,-0.548810640851666,1.08073587837189,0.161678121606628,0.161678121606628,-0,0,0,0,0,0,0,NaN,NaN,NaN,0.302190606917183,-1.89302302512496,0.301645912557815,0,-0.301645912557815,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,-1,11.7779560378663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.113835402046965,-0.920140683274859,0.139743328958866,0,-0.139743328958866,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,1,-1,21.3903827365806,0.306728861797612,-1.16963746356473,0.169111151954531,0,-0.169111151954531,0,0,0,0,0,0,NaN,NaN,NaN,0.384736549231635,-0.612110940372895,0.102074536017987,0,-0.102074536017987,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,1,1,18.4781751718523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.418735624991834,-1.12006340873421,0.175473079983879,0,-0.175473079983879,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,1,1,5.77127426877031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.168225853435805,-0.735405294008829,0.11743955315911,0,-0.11743955315911,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,-1,1,5.99910285305002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0966129305567137,-0.194464579769252,0.0315862280936679,0,-0.0315862280936679,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,1,-1,10.0061115646956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.407884480228099,0.023697278602933,0.00452400545238785,0,-0.00452400545238785,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,-1,10.9013316299929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.284319192507783,-0.87999931696661,0.1222673550675,0,-0.1222673550675,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,1,18.9649306348693,0.190040225082681,-0.218518734796428,0.0497116170604136,0,-0.0497116170604136,0,0,0,0,0,0,NaN,NaN,NaN,0.457165403834376,0.711999374939908,0.130727608523177,0.130727608523177,-0,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,-1,1,3.89953916729095,-0.402078811737694,0.0220749853569873,0.00387930796728087,0.00387930796728087,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,50,-1,-1,6.20411798961375,0.332501432411926,0.642222585703059,0.104308871614319,0.104308871614319,-0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,25,-1,-1,7.66468822947335,-0.0183308639984979,0.233658305044849,0.0524926576106726,0.0524926576106726,-0,0,0,0,0,0,0,NaN,NaN,NaN,1.05994836184488,-0.594261439549997,0.0917300803677367,0,-0.0917300803677367,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,-1,-1,14.9670800589165,0.228387614581203,-0.707791609721782,0.11426444837688,0,-0.11426444837688,0,0,0,0,0,0,NaN,NaN,NaN,1.26083576276773,-1.2234133265769,0.190902468450214,0,-0.190902468450214,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,1,1,5.80344329745112,0.0267700144857973,0.413696061057416,0.0599384016559429,0.0599384016559429,-0,0,0,0,0,0,0,NaN,NaN,NaN,0.68989877462883,-1.18335755860579,0.176397553353414,0,-0.176397553353414,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,100,1,1,5.41455210613516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.530318302133308,-0.250210820862526,0.0461395191159111,0,-0.0461395191159111,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,25,1,-1,-7.20965270108761,0.0312038215591699,0.0986763512089999,0.018543342611778,0.018543342611778,-0,0,0,0,0,0,0,NaN,NaN,NaN,0.845205620201509,-0.363197407404755,0.0656146627933867,0,-0.0656146627933867,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,200,1,-1,8.60368657675766,-0.0812950837485919,-0.173012628081566,0.0460843163603821,0,-0.0460843163603821,0,0,0,0,0,0,NaN,NaN,NaN,0.535414070184832,-0.293818464617658,0.034308489021821,0,-0.034308489021821,0,0,0,0,0,0,NaN,NaN,NaN,0,2
4,50,1,-1,11.4758079576823,0.00224350243520245,-1.90493884728472,0.315045602317139,0,-0.315045602317139,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
4,100,-1,1,10.1255013845321,0.247725491555097,-1.10850717640043,0.19221416229234,0,-0.19221416229234,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2
