sub,rotationSpeed,afterReversalD,targetSide,timeWindow,exp,perceptualError,eye,torsionPosition,torsionVelT,torsionAngleTotal,torsionAngleCW,torsionAngleCCW,sacNumT,sacNumTCW,sacNumTCCW,sacAmpSumT,sacAmpSumTCW,sacAmpSumTCCW,sacAmpMeanT,sacAmpMeanTCW,sacAmpMeanTCCW
6,200,1,1,-1,2,6.40339913014842,2,0.199519323178149,-0.0756871774844711,0.0700110972005952,0,-0.0700110972005952,0,0,0,0,0,0,NaN,NaN,NaN
6,50,-1,1,-1,2,5.40746445988601,2,0.436850433104693,0.0749601356478693,0.316955850568975,0.188480742886785,-0.12847510768219,1,0,1,0.610777106512008,0,0.610777106512008,0.610777106512008,NaN,0.610777106512008
6,200,1,-1,-1,2,8.08098400037194,1,-1.02881998467988,-0.136303062461678,0.0466148685627241,0,-0.0466148685627241,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,1,-1,2,7.19753842327972,2,0.129027097120071,-0.477758880541643,0.246749418325419,0,-0.246749418325419,1,0,1,0.448330857428433,0,0.448330857428433,0.448330857428433,NaN,0.448330857428433
6,200,-1,-1,-1,2,9.66852906562136,1,0.0337570210702785,-0.478793477036336,0.291475871140542,0,-0.291475871140542,0,0,0,0,0,0,NaN,NaN,NaN
6,25,1,-1,-1,2,9.401500132444,1,-0.43453601287865,-0.346046613188852,0.236032034442605,0,-0.236032034442605,0,0,0,0,0,0,NaN,NaN,NaN
6,100,-1,-1,-1,2,5.45260629927355,1,1.04203340635003,-0.306543400268921,0.914348554757129,0.349086303144641,-0.565262251612488,1,1,0,0.390523154041217,0.390523154041217,0,0.390523154041217,0.390523154041217,NaN
6,200,1,1,-1,2,8.48995230405938,2,0.24078339254099,0.100142390471954,0.0533314168012811,0.0533314168012811,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,200,-1,1,-1,2,9.94180394546046,2,-0.153663199526232,0.558230422331246,0.386442834041712,0.386442834041712,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,200,1,1,-1,2,8.48995230405936,2,0.0184429151037021,0.129826509085908,0.0677211519486299,0.0677211519486299,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,100,-1,1,-1,2,10.1844796077483,2,-0.183725466085462,0.0671094021751486,0.022764820867515,0.022764820867515,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,1,-1,2,6.96258144656627,2,0.211794488604021,0.288804013234019,0.128913005205523,0.128913005205523,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,-1,-1,2,7.45770889246926,1,1.01692302979707,-0.208502278431069,0.840097631492494,0.396632711496102,-0.443464919996392,2,2,0,0.925712419086266,0.925712419086266,0,0.462856209543133,0.462856209543133,NaN
6,25,-1,-1,-1,2,2.95055114410755,1,0.577766087361915,-0.0776241490760055,0.0881087456226393,0,-0.0881087456226393,1,1,0,0.332280210913893,0.332280210913893,0,0.332280210913893,0.332280210913893,NaN
6,100,-1,1,-1,2,4.41175351412222,2,-0.488659724582574,0.147549605130812,0.0703096559936646,0.0703096559936646,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,200,-1,1,-1,2,6.91260473416453,2,0.326569471579492,-0.0893607937998414,0.0259977604979105,0,-0.0259977604979105,0,0,0,0,0,0,NaN,NaN,NaN
6,25,1,-1,-1,2,3.73279003133465,1,0.577918204251787,0.0685416842265772,0.127842611540229,0.0919015296494703,-0.0359410818907587,2,1,1,0.349032649491751,0.220955982587879,0.128076666903872,0.174516324745876,0.220955982587879,0.128076666903872
6,25,1,-1,-1,2,2.62321227536413,1,0.854637590533142,-0.192321460164314,0.176733225303429,0.0326536159356208,-0.144079609367809,1,1,0,0.760065929328472,0.760065929328472,0,0.760065929328472,0.760065929328472,NaN
6,100,1,-1,-1,2,3.22015803838503,1,0.388702017850318,-0.562764161350299,0.267008311473796,0,-0.267008311473796,0,0,0,0,0,0,NaN,NaN,NaN
6,200,1,-1,-1,2,5.9082976399139,1,0.624930707451194,-1.30745795196991,0.189966113722052,0,-0.189966113722052,2,1,1,0.659503967533381,0.451782732804912,0.207721234728469,0.329751983766691,0.451782732804912,0.207721234728469
6,100,-1,1,-1,2,11.1679805621442,2,-0.251985503592511,0.818201994574829,0.51706391898996,0.51706391898996,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,50,-1,-1,-1,2,9.16223827716516,1,0.184173828703893,-0.560247525563043,0.21507578227484,0,-0.21507578227484,0,0,0,0,0,0,NaN,NaN,NaN
6,50,-1,1,-1,2,4.43297957930941,2,-0.079483183572492,0.431889550015091,0.323537053450113,0.323537053450113,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,50,-1,-1,-1,2,5.50862345054508,1,0.418767411766374,-0.392280082965979,0.303506469958796,0.0346898621401416,-0.268816607818654,2,2,0,1.07326323354638,1.07326323354638,0,0.53663161677319,0.53663161677319,NaN
6,200,-1,1,-1,2,12.0310034482409,2,0.232135440655028,0.408591455597167,0.142223235025605,0.142223235025605,-0,1,0,1,0.225841417673092,0,0.225841417673092,0.225841417673092,NaN,0.225841417673092
6,50,1,1,-1,2,7.28830209918265,2,-0.498253542432231,-0.273258544259072,0.117122825040028,0,-0.117122825040028,0,0,0,0,0,0,NaN,NaN,NaN
6,50,1,-1,-1,2,3.56947882873034,1,0.122541545704681,-0.207741559081617,0.0995402953859653,0,-0.0995402953859653,0,0,0,0,0,0,NaN,NaN,NaN
6,50,-1,1,-1,2,5.25404572132425,2,0.0267153582887005,0.368109875623002,0.227442277019123,0.227442277019123,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,25,1,1,-1,2,8.65533680149604,2,-0.17826014090682,-0.423685497836747,0.159829504426686,0,-0.159829504426686,0,0,0,0,0,0,NaN,NaN,NaN
6,200,1,-1,-1,2,10.6314910982265,1,0.365166060395374,0.37561527329282,0.291654742623137,0.235872137455479,-0.0557826051676575,2,2,0,0.632674253295211,0.632674253295211,0,0.316337126647605,0.316337126647605,NaN
6,100,1,1,-1,2,6.6825867857878,2,0.361109485323578,-0.0313959895107145,0.0159353678289893,0,-0.0159353678289893,0,0,0,0,0,0,NaN,NaN,NaN
6,25,-1,1,-1,2,8.48933570924425,2,0.357318900439966,0.466109251577042,0.287986202392075,0.287986202392075,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,100,-1,-1,-1,2,7.09795244187383,1,0.892000464639079,-1.80892101683267,0.851690951071675,0,-0.851690951071675,1,1,0,0.460683968433391,0.460683968433391,0,0.460683968433391,0.460683968433391,NaN
6,50,1,1,-1,2,5.2471285548251,2,0.211516506448732,-0.54665165244303,0.256606725191113,0,-0.256606725191113,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,1,-1,2,7.9540813441275,2,-0.0818540214531528,-0.15097355702098,0.0959131778303281,0,-0.0959131778303281,0,0,0,0,0,0,NaN,NaN,NaN
6,50,-1,1,-1,2,8.37906769989906,2,0.10953131733913,-0.315918486897842,0.178764218277308,0,-0.178764218277308,0,0,0,0,0,0,NaN,NaN,NaN
6,25,1,1,-1,2,5.70034710710101,2,-0.266703708910978,-0.505943183486989,0.239849745961996,0,-0.239849745961996,0,0,0,0,0,0,NaN,NaN,NaN
6,200,1,1,-1,2,11.3018573159843,2,-0.104115100370609,-0.238452411248727,0.106903360257345,0,-0.106903360257345,0,0,0,0,0,0,NaN,NaN,NaN
6,50,1,1,-1,2,6.96258144656627,2,-0.0999039200928709,-0.269196924270313,0.132639516912572,0,-0.132639516912572,0,0,0,0,0,0,NaN,NaN,NaN
6,25,-1,-1,-1,2,12.2068305794628,1,0.147163172192766,-1.31408181790278,0.396612702448896,0,-0.396612702448896,1,0,1,0.252315569900442,0,0.252315569900442,0.252315569900442,NaN,0.252315569900442
6,25,1,1,-1,2,1.95710907689966,2,0.164698412790813,-0.648759767115662,0.405740471979389,0,-0.405740471979389,0,0,0,0,0,0,NaN,NaN,NaN
6,25,-1,1,-1,2,9.22995796781778,2,-0.0895258152998107,0.0655530713644543,0.028746215125261,0.028746215125261,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,-1,-1,2,4.55244892962502,1,-0.125217093219162,-0.341913350026321,0.266283638368129,0,-0.266283638368129,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,-1,-1,2,3.50578338282069,1,0.00188831272943325,-0.162657441920893,0.138170573899959,0,-0.138170573899959,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,1,-1,2,4.83914783602238,2,0.0107251840469982,-0.466878710659909,0.135488890226943,0,-0.135488890226943,2,0,2,0.759779128085255,0,0.759779128085255,0.379889564042628,NaN,0.379889564042628
6,200,1,1,-1,2,9.33245713604368,2,-0.259186360627932,0.342620537727007,0.152693095291997,0.152693095291997,-0,1,0,1,0.486555866996138,0,0.486555866996138,0.486555866996138,NaN,0.486555866996138
6,25,-1,-1,-1,2,5.96264372828194,1,-0.0543289443871788,-0.934988431506882,0.369834916075286,0,-0.369834916075286,0,0,0,0,0,0,NaN,NaN,NaN
6,25,1,1,-1,2,6.4082617154392,2,-0.00125612010310411,-0.381144406011271,0.225915009326317,0,-0.225915009326317,1,0,1,0.366044906300494,0,0.366044906300494,0.366044906300494,NaN,0.366044906300494
6,200,-1,-1,-1,2,7.10614359465308,1,0.255856410386276,-1.26342256678559,0.508910423446175,0,-0.508910423446175,0,0,0,0,0,0,NaN,NaN,NaN
6,50,1,-1,-1,2,7.94102170247261,1,0.0912375722719012,-0.205560546818253,0.152774741138856,0,-0.152774741138856,0,0,0,0,0,0,NaN,NaN,NaN
6,100,-1,-1,-1,2,7.56729443474368,1,-0.0859046023234672,-0.431259990640043,0.35317184844472,0,-0.35317184844472,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,1,-1,2,7.95478952406582,2,-0.0489392306176056,1.22103155042911,0.545143079988886,0.545143079988886,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,25,1,1,-1,2,7.58054509210904,2,0.235252301400408,-0.35965388465126,0.10786375096804,0,-0.10786375096804,1,0,1,0.668801593350268,0,0.668801593350268,0.668801593350268,NaN,0.668801593350268
6,200,-1,-1,-1,2,8.70325850571158,1,-0.192925503542954,-0.34830083419672,0.250351467410654,0,-0.250351467410654,0,0,0,0,0,0,NaN,NaN,NaN
6,100,-1,1,-1,2,13.5837533149899,2,0.157858791175927,-0.048656409182182,0.31390961215093,0.123493372351822,-0.190416239799108,2,1,1,0.720998452771887,0.145050564399073,0.575947888372814,0.360499226385944,0.145050564399073,0.575947888372814
6,25,-1,-1,-1,2,5.7782242755512,1,-0.0912234585406002,-0.761436795848034,0.426162964290996,0,-0.426162964290996,0,0,0,0,0,0,NaN,NaN,NaN
6,200,-1,1,-1,2,10.7256880508413,2,-0.192214193504093,0.85371873761883,0.299546441472502,0.299546441472502,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,200,1,1,-1,2,11.0038455416462,2,0.0791543157166149,-0.38445915817352,0.227462071482777,0,-0.227462071482777,1,0,1,0.884491279235523,0,0.884491279235523,0.884491279235523,NaN,0.884491279235523
6,100,-1,-1,-1,2,8.97034915382187,1,-0.235847333202246,-0.236879707492693,0.172495254390479,0,-0.172495254390479,0,0,0,0,0,0,NaN,NaN,NaN
6,25,1,1,-1,2,3.75899542022066,2,0.0172127552724839,0.237251480588964,0.175664028621431,0.175664028621431,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,200,-1,1,-1,2,15.3472976466381,2,-0.251115893296338,0.565133719032115,0.27107824223005,0.27107824223005,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,-1,-1,2,8.71214498582897,1,-0.109521972283508,0.433103556564558,0.25107977293166,0.25107977293166,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,25,1,-1,-1,2,5.81385116300281,1,0.181844842747829,-0.284795255764884,0.21019741367499,0,-0.21019741367499,0,0,0,0,0,0,NaN,NaN,NaN
6,200,1,-1,-1,2,5.30299909931782,1,0.174255856633679,-1.56008971765045,0.816589391781131,0,-0.816589391781131,0,0,0,0,0,0,NaN,NaN,NaN
6,200,1,1,-1,2,4.87284333661241,2,-0.802733989285505,0.200138306889915,0.0945293968073497,0.0945293968073497,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,50,1,1,-1,2,5.90493026385971,2,-0.279509638588072,-0.149962372065227,0.0745211440763784,0,-0.0745211440763784,0,0,0,0,0,0,NaN,NaN,NaN
6,100,-1,-1,-1,2,5.6107917991015,1,-0.806205298976854,-0.153073435167402,0.151991200690433,0.0638956651562977,-0.0880955355341349,1,1,0,0.364702087750351,0.364702087750351,0,0.364702087750351,0.364702087750351,NaN
6,200,1,-1,-1,2,8.78584386223952,1,1.09279145666913,-0.419729329868029,0.276230253569747,0,-0.276230253569747,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,-1,-1,2,9.56813182273969,1,0.98954577237629,-0.108490898363268,0.609909232422914,0.301364008953037,-0.308545223469877,1,0,1,0.151828531756441,0,0.151828531756441,0.151828531756441,NaN,0.151828531756441
6,200,1,-1,-1,2,6.63520504276729,1,1.04038191886123,-1.53069253671834,0.748686610668163,0,-0.748686610668163,0,0,0,0,0,0,NaN,NaN,NaN
6,200,-1,-1,-1,2,7.55873057212106,1,0.916688409197006,-0.104548111977756,0.12437049787476,0.0390677031011696,-0.0853027947735903,1,1,0,0.367415107918531,0.367415107918531,0,0.367415107918531,0.367415107918531,NaN
6,50,1,-1,-1,2,7.13496544297899,1,0.357603185417755,-0.386004682414678,0.257592384858233,0,-0.257592384858233,1,1,0,0.434759114701244,0.434759114701244,0,0.434759114701244,0.434759114701244,NaN
6,200,-1,1,-1,2,10.1270637336549,2,-0.199126531713321,-0.569742522096033,0.335000243081721,0,-0.335000243081721,0,0,0,0,0,0,NaN,NaN,NaN
6,200,-1,-1,-1,2,13.9778420876792,1,-0.0688380505214247,0.182229103357863,0.731646457871189,0.450273768467768,-0.281372689403421,1,1,0,0.380513104969234,0.380513104969234,0,0.380513104969234,0.380513104969234,NaN
6,100,-1,1,-1,2,6.73233761485205,2,-0.805296570264734,-0.443388820853547,0.258465744916784,0,-0.258465744916784,0,0,0,0,0,0,NaN,NaN,NaN
6,200,1,1,-1,2,8.81221503074412,2,-0.718546885453327,-0.765387077294585,0.335277566488753,0.0350994572649946,-0.300178109223759,1,0,1,0.372231535990936,0,0.372231535990936,0.372231535990936,NaN,0.372231535990936
6,50,1,1,-1,2,7.19753842327972,2,-0.479467938377892,-0.352054017284846,0.196662564933945,0,-0.196662564933945,0,0,0,0,0,0,NaN,NaN,NaN
6,200,-1,1,-1,2,12.4785220829836,2,-0.7594641819627,0.371538376374945,0.250778205371309,0.250778205371309,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,1,-1,2,6.94148694788744,2,-0.611087144984287,0.344491276974651,0.19082655147212,0.19082655147212,-0,0,0,0,0,0,0,NaN,NaN,NaN
6,100,-1,-1,-1,2,9.10555577829574,1,-0.179283800014592,-0.349016453243811,0.223754176086734,0,-0.223754176086734,1,1,0,0.545236759691834,0.545236759691834,0,0.545236759691834,0.545236759691834,NaN
6,50,-1,1,-1,2,12.3132190084695,2,-0.812593143573585,-0.0999485672788954,0.0719027148815554,0,-0.0719027148815554,0,0,0,0,0,0,NaN,NaN,NaN
6,50,-1,-1,-1,2,8.0253001405648,1,-1.0911365407248,-0.122190225980756,0.326645520129886,0.162161561399779,-0.164483958730107,2,2,0,1.4894630697113,1.4894630697113,0,0.744731534855651,0.744731534855651,NaN
6,200,-1,-1,-1,2,13.3220247430155,1,-0.580755581888146,-0.276698446136989,0.17751031798986,0.0133602208641714,-0.164150097125688,2,2,0,0.891004500464373,0.891004500464373,0,0.445502250232187,0.445502250232187,NaN
6,50,-1,1,-1,2,7.55970014985018,2,-0.99646220159519,0.213424841318088,0.0879071308014018,0.0879071308014018,-0,1,0,1,0.525988113059542,0,0.525988113059542,0.525988113059542,NaN,0.525988113059542
6,25,1,1,-1,2,6.84304790373959,2,-1.0480206095808,0.0189820691813116,0.0115397166020321,0,-0.0115397166020321,0,0,0,0,0,0,NaN,NaN,NaN
6,100,1,1,-1,2,11.7377482364133,2,-1.28333360936907,-0.4925373374639,0.215908178842996,0,-0.215908178842996,0,0,0,0,0,0,NaN,NaN,NaN
6,25,-1,1,-1,2,9.24042969378396,2,-1.07477284565729,0.191809323173562,0.126686692490923,0.126686692490923,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,200,-1,-1,-1,2,5.42935149327698,1,-0.0456153403028305,0.0540548089687979,0.031174190839862,0.031174190839862,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,200,1,-1,-1,2,5.77225490369619,1,0.710564243217512,-0.501384555405743,0.36087569590671,0,-0.36087569590671,0,0,0,0,0,0,NaN,NaN,NaN
7,25,1,-1,-1,2,-1.7733775281491,1,0.290946318593015,-1.20730407584532,0.800317148240471,0,-0.800317148240471,0,0,0,0,0,0,NaN,NaN,NaN
7,25,1,-1,-1,2,3.84510200355091,1,0.170628156127455,-0.244276530867471,0.203812224763735,0,-0.203812224763735,0,0,0,0,0,0,NaN,NaN,NaN
7,50,-1,-1,-1,2,4.97114716948328,1,0.315244996041709,-0.0568127454346128,0.0467935706456035,0,-0.0467935706456035,0,0,0,0,0,0,NaN,NaN,NaN
7,100,1,-1,-1,2,4.57976658741274,1,0.102948120195959,-0.64332737694852,0.335338287330448,0,-0.335338287330448,0,0,0,0,0,0,NaN,NaN,NaN
7,25,1,1,-1,2,3.61553084890316,2,0.0456715459562441,0.34441345242887,0.202887632545132,0.202887632545132,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,200,-1,-1,-1,2,3.86700630577137,1,0.0554018589476016,-0.841178645611988,0.583085581774306,0,-0.583085581774306,0,0,0,0,0,0,NaN,NaN,NaN
7,200,-1,1,-1,2,7.23339046922356,2,0.441880478962822,-1.95501826723767,0.575476442826606,0,-0.575476442826606,1,0,1,0.718680318390423,0,0.718680318390423,0.718680318390423,NaN,0.718680318390423
7,100,1,-1,-1,2,9.25348899139389,1,-0.123301954783938,-0.882190650320616,0.401710893584626,0,-0.401710893584626,0,0,0,0,0,0,NaN,NaN,NaN
7,25,-1,1,-1,2,4.25354623351075,2,-0.00502871968349821,-0.242586118120087,0.197158973981205,0,-0.197158973981205,0,0,0,0,0,0,NaN,NaN,NaN
7,50,1,-1,-1,2,5.46490193458841,1,0.0291784759706398,-1.49713443736519,0.835593775366565,0,-0.835593775366565,0,0,0,0,0,0,NaN,NaN,NaN
7,50,-1,1,-1,2,1.50855037531623,2,0.182231589392189,-0.709623975269814,0.423086236468438,0.05983650874572,-0.363249727722718,1,1,0,0.276577173718164,0.276577173718164,0,0.276577173718164,0.276577173718164,NaN
7,200,1,-1,-1,2,7.21287670307777,1,0.262947978756742,-0.856646723577704,0.58873089169694,0,-0.58873089169694,0,0,0,0,0,0,NaN,NaN,NaN
7,50,1,-1,-1,2,2.03669518025719,1,-0.508838248419246,-0.891007854789188,0.514604557997343,0,-0.514604557997343,1,0,1,0.659611550763175,0,0.659611550763175,0.659611550763175,NaN,0.659611550763175
7,200,1,-1,-1,2,5.35373314699081,1,-0.435774655164307,0.0331725287532127,0.00793718834437801,0.00793718834437801,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,100,-1,-1,-1,2,4.78130493249742,1,-0.172921591341251,-1.60958066525046,0.739544712511221,0.0106398603076706,-0.72890485220355,1,1,0,0.372713641698135,0.372713641698135,0,0.372713641698135,0.372713641698135,NaN
7,100,-1,-1,-1,2,3.65575623263658,1,-0.197969367730877,-0.609445548372408,0.453528984454795,0,-0.453528984454795,0,0,0,0,0,0,NaN,NaN,NaN
7,25,1,-1,-1,2,0.113102347341225,1,0.437425879688598,-1.82178323303908,0.604886764727541,0,-0.604886764727541,1,0,1,0.319280372571957,0,0.319280372571957,0.319280372571957,NaN,0.319280372571957
7,50,-1,-1,-1,2,3.3131382175232,1,0.274797778480353,-0.819301158974005,0.418970113438157,0,-0.418970113438157,0,0,0,0,0,0,NaN,NaN,NaN
7,100,1,1,-1,2,3.46821167410091,2,0.312957163787909,-2.20598343758006,1.15837854447948,0.0876251211011771,-1.0707534233783,2,0,2,0.538921609361515,0,0.538921609361515,0.269460804680757,NaN,0.269460804680757
7,50,1,1,-1,2,-2.26281655677198,2,0.388007720192126,-1.88600928057839,0.926759228529075,0,-0.926759228529075,1,0,1,0.719605210658875,0,0.719605210658875,0.719605210658875,NaN,0.719605210658875
7,50,1,-1,-1,2,6.03009130374064,1,0.542258549366096,-0.251909810715848,0.192280180000497,0,-0.192280180000497,0,0,0,0,0,0,NaN,NaN,NaN
7,100,1,-1,-1,2,3.67065029576976,1,0.610604599948818,-0.758500974605963,0.324493217755498,0,-0.324493217755498,0,0,0,0,0,0,NaN,NaN,NaN
7,200,1,-1,-1,2,5.84632976101035,1,0.334240595475321,-0.255455502440473,0.121163974266973,0,-0.121163974266973,0,0,0,0,0,0,NaN,NaN,NaN
7,25,1,-1,-1,2,1.88400335700989,1,0.318338296293261,-0.435490579530353,0.324270985863647,0,-0.324270985863647,0,0,0,0,0,0,NaN,NaN,NaN
7,100,1,1,-1,2,5.01936237598211,2,0.205942542835299,0.378665120550889,0.233720865025843,0.233720865025843,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,50,1,-1,-1,2,3.21212898502069,1,0.231053960243796,-0.480063139469065,0.23460539852073,0,-0.23460539852073,0,0,0,0,0,0,NaN,NaN,NaN
7,200,1,1,-1,2,6.73818473259138,2,-0.0495458703017632,0.570119749732615,0.312565447742778,0.312565447742778,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,50,-1,1,-1,2,4.84907853161077,2,0.312426913559674,-0.10409441420729,0.0518535548753055,0,-0.0518535548753055,0,0,0,0,0,0,NaN,NaN,NaN
7,100,-1,1,-1,2,5.07849394053439,2,-0.362838385543241,0.878963347721948,0.399974284396768,0.399974284396768,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,25,1,-1,-1,2,4.89902373211565,1,0.284315415981146,-0.887843979887486,0.329498848426036,0,-0.329498848426036,0,0,0,0,0,0,NaN,NaN,NaN
7,200,-1,1,-1,2,2.95102114934725,2,-0.0239165152111819,-0.210742043353823,0.140727504582828,0,-0.140727504582828,0,0,0,0,0,0,NaN,NaN,NaN
7,50,1,-1,-1,2,4.84103362679343,1,0.0521657709637123,-0.470688680629541,0.273590943435713,0,-0.273590943435713,0,0,0,0,0,0,NaN,NaN,NaN
7,100,-1,-1,-1,2,10.3638325254366,1,0.279652902364241,-0.408687040216467,0.250689371148789,0,-0.250689371148789,0,0,0,0,0,0,NaN,NaN,NaN
7,50,-1,1,-1,2,7.2340651786224,2,0.333546448746443,-0.842891295658167,0.463019089817905,0,-0.463019089817905,0,0,0,0,0,0,NaN,NaN,NaN
7,100,1,-1,-1,2,6.02171551086521,1,0.0533661831084024,-1.27008890683215,1.00227935430682,0.0820973335418883,-0.920182020764927,1,0,1,0.115716355645681,0,0.115716355645681,0.115716355645681,NaN,0.115716355645681
7,25,-1,-1,-1,2,8.21254952912437,1,0.210415154183718,-0.519546963534367,0.264174989150998,0,-0.264174989150998,0,0,0,0,0,0,NaN,NaN,NaN
7,50,1,1,-1,2,7.0839359068189,2,-0.00250534205587861,-0.0374314566370838,0.00287012468721916,0,-0.00287012468721916,0,0,0,0,0,0,NaN,NaN,NaN
7,50,1,1,-1,2,9.6501837387495,2,0.0243622631269566,0.351499574756365,0.289784354421011,0.289784354421011,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,25,-1,1,-1,2,1.25923736542631,2,0.239233406215701,-0.0724594968526479,0.00841342715750371,0,-0.00841342715750371,0,0,0,0,0,0,NaN,NaN,NaN
7,200,1,-1,-1,2,8.94215636421456,1,0.0956352093240265,-0.918834267642703,0.403721736567173,0,-0.403721736567173,0,0,0,0,0,0,NaN,NaN,NaN
7,200,-1,-1,-1,2,8.09584587811876,1,0.419581361011136,-0.779304263497013,0.408688132815374,0,-0.408688132815374,0,0,0,0,0,0,NaN,NaN,NaN
7,100,-1,1,-1,2,-5.17459590106524,2,0.393691318642757,-0.0217652634461207,0.0116419740487121,0,-0.0116419740487121,0,0,0,0,0,0,NaN,NaN,NaN
7,100,1,-1,-1,2,6.24574702173192,1,0.875894865522602,-1.74003710366567,1.06797026298963,0,-1.06797026298963,0,0,0,0,0,0,NaN,NaN,NaN
7,200,-1,1,-1,2,6.88606771247405,2,-0.0795736104977287,0.128428659544075,0.0921543595351419,0.0921543595351419,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,25,1,1,-1,2,3.42451585167508,2,0.507952412856372,0.163035735571216,0.12304229185107,0.12304229185107,-0,0,0,0,0,0,0,NaN,NaN,NaN
7,200,-1,1,-1,2,8.32748204546989,2,0.433265828846864,-0.397929631313954,0.203702426637184,0,-0.203702426637184,1,1,0,0.782601227286722,0.782601227286722,0,0.782601227286722,0.782601227286722,NaN
7,100,1,1,-1,2,7.43472103808776,2,0.103876399742415,-0.608720093254593,0.593446135800082,0.0775677362163946,-0.515878399583688,1,1,0,0.492127549151149,0.492127549151149,0,0.492127549151149,0.492127549151149,NaN
7,25,-1,1,-1,2,4.34158837784162,2,0.170192021957053,-1.73625673762417,1.04384416695899,0,-1.04384416695899,0,0,0,0,0,0,NaN,NaN,NaN
7,100,-1,1,-1,2,5.20934186748363,2,0.0704012131085357,-1.67299323548703,0.519670207738033,0,-0.519670207738033,1,1,0,0.338688960984014,0.338688960984014,0,0.338688960984014,0.338688960984014,NaN
7,50,1,-1,-1,2,0.600325942110965,1,-0.137112367289817,-0.952642776097223,0.423820788725032,0,-0.423820788725032,1,1,0,0.316243135539381,0.316243135539381,0,0.316243135539381,0.316243135539381,NaN
7,200,-1,-1,-1,2,5.69783745233652,1,-0.33808751188887,-0.939907495356992,0.402284889397243,0,-0.402284889397243,1,0,1,0.219430298712595,0,0.219430298712595,0.219430298712595,NaN,0.219430298712595
7,25,1,1,-1,2,3.88886356344991,2,-0.0450184354756092,-1.15629990800271,0.541196488987603,0,-0.541196488987603,0,0,0,0,0,0,NaN,NaN,NaN
7,100,1,-1,-1,2,4.70104546276617,1,-0.0444569048989014,-1.89796492907023,0.790194698801872,0,-0.790194698801872,1,1,0,0.401767496751899,0.401767496751899,0,0.401767496751899,0.401767496751899,NaN
7,200,1,-1,-1,2,7.93765964173092,1,-0.299629830147107,-1.10209360808,0.834662824981678,0,-0.834662824981678,0,0,0,0,0,0,NaN,NaN,NaN
7,100,1,-1,-1,2,4.76609195247904,1,-0.391304231732471,-0.180098228958232,0.0841481482540658,0,-0.0841481482540658,0,0,0,0,0,0,NaN,NaN,NaN
7,100,-1,-1,-1,2,3.05338626107078,1,-0.599379416112503,-1.05289766215842,0.488638569327147,0,-0.488638569327147,0,0,0,0,0,0,NaN,NaN,NaN
7,50,-1,1,-1,2,2.36180509763923,2,0.135514139495007,-1.63952760820501,0.90647510062512,0,-0.90647510062512,0,0,0,0,0,0,NaN,NaN,NaN
7,25,1,-1,-1,2,1.05452162403872,1,-0.143681289843263,-0.313086438641282,0.223955472392045,0,-0.223955472392045,0,0,0,0,0,0,NaN,NaN,NaN
7,200,-1,1,-1,2,7.67173819828658,2,-0.729663712278511,-1.22024131007516,0.826659601099103,0.033867714814791,-0.792791886284312,1,0,1,0.157164787477656,0,0.157164787477656,0.157164787477656,NaN,0.157164787477656
7,50,1,1,-1,2,1.66681211582221,2,0.0101363383402726,-1.02953675704288,0.531964782948286,0,-0.531964782948286,1,1,0,0.234274457884274,0.234274457884274,0,0.234274457884274,0.234274457884274,NaN
7,200,1,1,-1,2,5.53244565351392,2,-0.103534326113601,-0.926590636001679,0.489146666924998,0,-0.489146666924998,1,1,0,0.349655119044456,0.349655119044456,0,0.349655119044456,0.349655119044456,NaN
