sub,eye,rotationSpeed,sameSideAfterReversalD,torsionVelTMean,torsionVelTStd,torsionVelTGainMean,torsionVelTGainStd,torsionAngleTotalMean,torsionAngleTotalStd,torsionAngleCWMean,torsionAngleCWStd,torsionAngleCCWMean,torsionAngleCCWStd,sacNumTMean,sacNumTStd,sacAmpSumTMean,sacAmpSumTStd,sacAmpMeanTMean,sacAmpMeanTStd,nonErrorTrialN,exp
7,1,25,1,0.154732759024013,0.210441774507157,0.00618931036096053,0.00841767098028628,0.520532412681479,0.400769212844229,0.40098948051932,0.328926694715911,-0.11954293216216,0.185483286695959,0.666666666666667,0.816496580927726,0.188692134305856,0.218066694670834,0.31763124932467,0.161745919265805,6,2
7,1,50,1,0.114320007032869,0.134832987635386,0.00228640014065737,0.00269665975270772,0.291440184790659,0.126414253927343,0.245502243782925,0.169228953397143,-0.0459379410077343,0.102970385828322,0.333333333333333,0.516397779494322,0.110046030259141,0.170545496283431,0.330138090777422,0.0103579053510106,6,2
7,1,100,1,0.109587623469224,0.178228030905365,0.00109587623469224,0.00178228030905365,0.35121553906998,0.17400697163098,0.27744597145754,0.222433511795126,-0.0737695676124403,0.14073853380211,0.333333333333333,0.516397779494322,0.0962787050451066,0.172148006589415,0.28883611513532,0.19219680622111,6,2
7,1,200,1,0.120904076766034,0.114388231328572,0.000604520383830172,0.000571941156642861,0.399676644032312,0.262712777502883,0.311957113999417,0.201199621333287,-0.0877195300328942,0.113815524789251,0.5,0.547722557505166,0.182709680831443,0.266107095951819,0.365419361662886,0.277279613172683,6,2
7,2,25,1,-0.0808247519837393,0.205238688700023,-0.00323299007934957,0.00820954754800093,0.249794695968147,0.264245112075753,0.055268079137396,0.0663038772688836,-0.194526616830751,0.294442420866677,0.5,0.836660026534076,0.137076599500644,0.229785026190496,0.273724608613701,0.0018183550164836,6,2
7,2,50,1,-0.106050102188641,0.274016174113532,-0.00212100204377281,0.00548032348227064,0.78214325231833,0.237532954537886,0.306023732870577,0.196251779041908,-0.476119519447754,0.328799125197634,2.25,1.70782512765993,0.796092333735387,0.70635657805399,0.338469286871381,0.136187249810127,4,2
7,2,100,1,0.0976010763315472,0.0885975895958271,0.000976010763315472,0.000885975895958271,0.268892638415697,0.250992622073152,0.217789353087424,0.176872099646845,-0.0511032853282726,0.114270419867585,0.4,0.894427190999916,0.134486119670656,0.300720105613758,0.33621529917664,NaN,5,2
7,2,200,1,-0.0814772660920249,0.113851490773469,-0.000407386330460125,0.000569257453867346,0.249712748266209,0.140300090297625,0.0511397408596812,0.0757141061430907,-0.198573007406528,0.173245492765352,0.2,0.447213595499958,0.0777805737085457,0.173922650141241,0.388902868542728,NaN,5,2
8,1,25,-1,-0.186746166996129,0.194109335422849,-0.00746984667984518,0.00776437341691395,0.512574601114054,0.441522420139512,0.0777353524738202,0.0955008865265834,-0.434839248640234,0.396987596041864,0.75,0.5,0.351160065753591,0.263919960913232,0.468213421004788,0.149237028914694,4,2
8,1,50,-1,0.0453794370482227,0.196901940227471,0.000907588740964453,0.00393803880454942,0.368722558002557,0.183161910561914,0.222958314435683,0.215761728234659,-0.145764243566875,0.169299033871042,0.666666666666667,0.516397779494322,0.308795766175681,0.335525223112733,0.463193649263522,0.303766028987316,6,2
8,1,100,-1,0.065035325855779,0.135624356043564,0.00065035325855779,0.00135624356043564,0.371477348905669,0.258218248015723,0.250876568787106,0.107621429473044,-0.120600780118562,0.241201560237125,0.25,0.5,0.0247584157240023,0.0495168314480047,0.0990336628960094,NaN,4,2
8,1,200,-1,-0.153650413544503,0.20276093404204,-0.000768252067722513,0.0010138046702102,0.366152571218672,0.324888275030415,0.0434193211398423,0.0868386422796847,-0.32273325007883,0.335922316793352,0.5,0.577350269189626,0.238933901940614,0.395775034877396,0.477867803881229,0.491483465347864,4,2
8,2,25,-1,-0.0321655668193854,0.152055275793443,-0.00128662267277542,0.00608221103173773,0.214013873653983,0.201605559654217,0.0694960510308997,0.0893346578888363,-0.144517822623083,0.238261041140818,0,0,0,0,NaN,-0,6,2
8,2,50,-1,0.0019396668355124,0.0933013972352108,3.87933367102479e-05,0.00186602794470422,0.122974634737692,0.100325221408054,0.0689806120765769,0.076227024017869,-0.0539940226611153,0.116472926850212,0,0,0,0,NaN,-0,5,2
8,2,100,-1,0.0486162803420349,0.106334225769927,0.000486162803420349,0.00106334225769927,0.234518705232991,0.196376775445027,0.16370500113873,0.133303321130069,-0.0708137040942615,0.14379899003203,0.166666666666667,0.408248290463863,0.115398761453138,0.282668082509345,0.692392568718829,NaN,6,2
8,2,200,-1,-0.0552606134105347,0.0475543170873622,-0.000276303067052673,0.000237771585436811,0.109824611307792,0.0951249354972079,0.000281546383020748,0.000563092766041495,-0.109543064924771,0.0955545925450838,0,0,0,0,NaN,-0,4,2
8,1,25,1,0.408479618790912,0.142533101195029,0.0163391847516365,0.00570132404780117,0.745984853378427,0.263332772914364,0.7363989450895,0.262979144734138,-0.00958590828892721,0.0166032801931176,0.666666666666667,0.577350269189626,0.449706905474207,0.4045646958861,0.67456035821131,0.154889428522557,3,2
8,1,50,1,0.14485400208908,0.148509795756793,0.0028970800417816,0.00297019591513586,0.41159009469092,0.114017055749807,0.35534756389906,0.19759328070112,-0.0562425307918596,0.0974149208777578,0.333333333333333,0.577350269189626,0.164575458714499,0.285053056172467,0.493726376143498,NaN,3,2
8,1,100,1,0.178170729970497,0.193339441905923,0.00178170729970497,0.00193339441905923,0.461737077762664,0.194721951254572,0.38846751668168,0.228856133671468,-0.0732695610809838,0.168232692160187,0.5,0.547722557505166,0.26580272406578,0.31302419670311,0.531605448131561,0.181678575901784,6,2
8,1,200,1,0.0198247706850668,0.377927917019825,9.91238534253341e-05,0.00188963958509912,0.497007349628697,0.369854101319424,0.271836962245472,0.314882684801601,-0.225170387383225,0.446877102854151,0.5,0.577350269189626,0.175439142180049,0.283733595172723,0.350878284360098,0.34409110516465,4,2
8,2,25,1,-0.16293544315852,0.0585650076594295,-0.0065174177263408,0.00234260030637718,0.301639540675719,0.123410826641426,0,0,-0.301639540675719,0.123410826641426,0.166666666666667,0.408248290463863,0.0573395531997771,0.140452647418624,0.344037319198662,NaN,6,2
8,2,50,1,-0.0665948885563768,0.14504477911628,-0.00133189777112753,0.00290089558232561,0.247790689061462,0.157321701069227,0.0593175210589932,0.0886251824535515,-0.188473168002468,0.207486236626389,0.166666666666667,0.408248290463863,0.0875393575940677,0.214426758516497,0.525236145564406,NaN,6,2
8,2,100,1,-0.171395951023039,0.0607073797796606,-0.00171395951023039,0.000607073797796606,0.334856766629217,0.111621246699293,0.0143043002252316,0.0350382366793958,-0.320552466403986,0.103339911034122,0.333333333333333,0.816496580927726,0.0282012982608221,0.0690787908230528,0.0846038947824663,NaN,6,2
8,2,200,1,-0.232905771806187,0.139804583497322,-0.00116452885903094,0.00069902291748661,0.439119268342559,0.260522965889567,0,0,-0.439119268342559,0.260522965889567,0.25,0.5,0.0764028286153415,0.152805657230683,0.305611314461366,NaN,4,2
9,1,25,-1,0.283434071780836,0.202874832021023,0.0113373628712334,0.00811499328084091,0.574968836849852,0.306402264080484,0.542946302680281,0.326991338796401,-0.0320225341695711,0.0474596614614071,0.4,0.547722557505166,0.28743871860058,0.416666970209011,0.71859679650145,0.273473635149808,5,2
9,1,50,-1,-0.120207687504097,0.199616166796551,-0.00240415375008193,0.00399232333593103,0.338563156341701,0.195202565241146,0.0710420053587436,0.142084010717487,-0.267521150982958,0.261909932648063,0.5,0.577350269189626,0.243136464543023,0.280940159037508,0.486272929086046,0.0179096989963099,4,2
9,1,100,-1,-0.14592728221674,0.113200740380791,-0.0014592728221674,0.00113200740380792,0.232587715927864,0.195941574478738,0,0,-0.232587715927864,0.195941574478738,0.666666666666667,1.15470053837925,0.12638182326418,0.21889973904675,0.18957273489627,NaN,3,2
9,1,200,-1,0.0762971931102553,0.193911140154654,0.000381485965551277,0.000969555700773272,0.294359217943298,0.207300670292171,0.213880663471211,0.272302359590419,-0.0804785544720877,0.0785301296498603,0.4,0.894427190999916,0.158422710069703,0.354243948895596,0.396056775174257,NaN,5,2
9,2,25,-1,-0.0061870896160829,0.271168229079314,-0.000247483584643316,0.0108467291631726,0.35677561914718,0.349112180364117,0.172587672508632,0.407068868191798,-0.184187946638549,0.17270969627954,0.166666666666667,0.408248290463863,0.0718656901497586,0.176034270879868,0.431194140898552,NaN,6,2
9,2,50,-1,0.0638278529920133,0.144489781777096,0.00127655705984027,0.00288979563554193,0.201036113834539,0.216221349553037,0.160752011404342,0.239721269480815,-0.0402841024301971,0.0694779543804927,0,0,0,0,NaN,-0,6,2
9,2,100,-1,-0.0721815875324655,0.156041657505632,-0.000721815875324655,0.00156041657505632,0.234054068671315,0.186529245785458,0.0493174231281245,0.0973271923836264,-0.184736645543191,0.217224174329814,0.166666666666667,0.408248290463863,0.0552664685173297,0.135374647753049,0.331598811103978,NaN,6,2
9,2,200,-1,0.0501792821659169,0.282560671943225,0.000250896410829585,0.00141280335971613,0.354419168390451,0.284791564666839,0.22383423467795,0.300756822990144,-0.1305849337125,0.246580772984192,0.333333333333333,0.516397779494322,0.145588361329822,0.226625479564446,0.436765083989467,0.0494357004869898,6,2
9,1,25,1,0.0729601771360295,0.137852555480643,0.00291840708544118,0.0055141022192257,0.382856804931392,0.346686043283485,0.258061989030397,0.287827683376661,-0.124794815900996,0.122604968967919,0.8,0.836660026534076,0.268540920838552,0.268894142450361,0.361746365393043,0.170793161638812,5,2
9,1,50,1,0.0166147835652776,0.371978544589128,0.000332295671305552,0.00743957089178256,0.50454512743949,0.34337123533604,0.293990751488534,0.345942853860181,-0.210554375950956,0.383131623904007,0.166666666666667,0.408248290463863,0.0594454763484746,0.145611084570449,0.356672858090848,NaN,6,2
9,1,100,1,0.202519363877063,0.260208122968124,0.00202519363877063,0.00260208122968124,0.565144528004818,0.0710670126813274,0.448341929955275,0.263990409258607,-0.116802598049543,0.236351744385048,0.4,0.547722557505166,0.18712172423155,0.263603475387782,0.467804310578874,0.123847169328401,5,2
9,1,200,1,-0.210315989175086,0.214065490783042,-0.00105157994587543,0.00107032745391521,0.452829374085468,0.353923591582095,0.0282382339639866,0.0631426107080175,-0.424591140121481,0.388907674488189,0.2,0.447213595499958,0.100416800350834,0.22453879166749,0.502084001754171,NaN,5,2
9,2,25,1,0.248826522971345,0.138341729798658,0.00995306091885381,0.0055336691919463,0.445185957879428,0.231314170019368,0.445185957879428,0.231314170019368,-0,0,0.166666666666667,0.408248290463863,0.0601948292768549,0.147446616882241,0.36116897566113,NaN,6,2
9,2,50,1,0.0885282139094868,0.197194020513386,0.00177056427818974,0.00394388041026771,0.330408401208813,0.128674012613668,0.247564263476951,0.183069291777328,-0.0828441377318621,0.185245123505799,0.2,0.447213595499958,0.0865564039078378,0.193546003025854,0.432782019539189,NaN,5,2
9,2,100,1,0.127326223566741,0.0923415467008677,0.00127326223566741,0.000923415467008677,0.213720882347454,0.148890102973475,0.213720882347454,0.148890102973475,-0,0,0.25,0.5,0.111201898458857,0.222403796917714,0.444807593835428,NaN,4,2
9,2,200,1,0.0281235569779778,0.214821871587583,0.000140617784889889,0.00107410935793791,0.372248097361169,0.321290010114587,0.214875438851663,0.308871236610497,-0.157372658509506,0.187894695048149,0.166666666666667,0.408248290463863,0.0601184039848875,0.147259413913477,0.360710423909325,NaN,6,2
10,1,25,-1,0.312534124601374,0.13217910696417,0.012501364984055,0.0052871642785668,0.593032007965637,0.238854403376758,0.589966617549109,0.23293761282302,-0.00306539041652772,0.00750864238291051,0.333333333333333,0.516397779494322,0.0920812882134325,0.192442648385072,0.276243864640298,0.28883092098797,6,2
10,1,50,-1,0.383110686037672,0.121020748411116,0.00766221372075344,0.00242041496822232,0.742120885812204,0.248245159698948,0.742120885812204,0.248245159698948,-0,0,0,0,0,0,NaN,-0,6,2
10,1,100,-1,0.35456644621838,0.174027407727705,0.0035456644621838,0.00174027407727705,0.668745393281102,0.342517062829455,0.668745393281102,0.342517062829455,-0,0,0,0,0,0,NaN,-0,4,2
10,1,200,-1,0.385641278978724,0.118625389214799,0.00192820639489362,0.000593126946073995,0.728211248645658,0.207564514096282,0.728211248645658,0.207564514096282,-0,0,0,0,0,0,NaN,-0,5,2
10,2,25,-1,0.138110254894447,0.113569094447967,0.00552441019577789,0.00454276377791869,0.257918583544081,0.212631366213089,0.257918583544081,0.212631366213089,-0,0,0,0,0,0,NaN,-0,6,2
10,2,50,-1,0.133059824216679,0.225562961741635,0.00266119648433358,0.00451125923483271,0.331253311348326,0.304721307691658,0.278060415481021,0.342436073415046,-0.0531928958673051,0.0961866424427108,0.2,0.447213595499958,0.0645143166323547,0.14425839751189,0.322571583161774,NaN,5,2
10,2,100,-1,0.0469051077498781,0.140694575721862,0.000469051077498781,0.00140694575721862,0.18438474586999,0.171333435587952,0.136862379312852,0.185265565954347,-0.0475223665571378,0.106263242073423,0,0,0,0,NaN,-0,5,2
10,2,200,-1,0.0526783301378383,0.0984939874336932,0.000263391650689191,0.000492469937168466,0.205466740883224,0.14309265992611,0.152123510441868,0.130465717482524,-0.053343230441356,0.113519712132763,0.333333333333333,0.516397779494322,0.178724636959716,0.281878175188583,0.536173910879148,0.118180277380108,6,2
10,1,25,1,0.148286381879395,0.0934111772719176,0.00593145527517579,0.0037364470908767,0.283666064542393,0.175836730904642,0.283666064542393,0.175836730904642,-0,0,0,0,0,0,NaN,-0,5,2
10,1,50,1,0.240113696065703,0.239811871443708,0.00480227392131407,0.00479623742887417,0.450721505264815,0.337508694001002,0.427808532920896,0.371418553039407,-0.022912972343919,0.0458259446878381,0.25,0.5,0.170513023770003,0.341026047540007,0.682052095080014,NaN,4,2
10,1,100,1,0.0434111030811839,0.176151433543543,0.000434111030811839,0.00176151433543543,0.248750233944157,0.120104093797867,0.17366987112499,0.17729743451395,-0.0750803628191672,0.124854336724177,0.2,0.447213595499958,0.0391868062691819,0.0876243626390056,0.195934031345909,NaN,5,2
10,1,200,1,0.279086433805297,0.136359413466948,0.00139543216902648,0.000681797067334739,0.508680520251639,0.226490391617965,0.508680520251639,0.226490391617965,-0,0,0,0,0,0,NaN,-0,5,2
10,2,25,1,0.271736119098603,0.17304164730956,0.0108694447639441,0.00692166589238241,0.51484042814372,0.319322341640521,0.51484042814372,0.319322341640521,-0,0,0,0,0,0,NaN,-0,6,2
10,2,50,1,0.348132791152679,0.0618558030290093,0.00696265582305357,0.00123711606058019,0.671926835032054,0.148353243078442,0.664948242918698,0.145697363247945,-0.00697859211335613,0.010842559064653,0.333333333333333,0.516397779494322,0.213176098581499,0.331104849880353,0.639528295744498,0.0531368045172775,6,2
10,2,100,1,0.29544412336029,0.151229772083926,0.0029544412336029,0.00151229772083926,0.539157693890146,0.297402087727252,0.539157693890146,0.297402087727252,-0,0,0.2,0.447213595499958,0.0882676470259264,0.197372458963929,0.441338235129632,NaN,5,2
10,2,200,1,0.321840087819344,0.126965079814425,0.00160920043909672,0.000634825399072123,0.604935136023991,0.249523387263337,0.604935136023991,0.249523387263337,-0,0,0,0,0,0,NaN,-0,6,2
1,1,25,0,0.128961995991841,0.381086821756277,0.00515847983967365,0.0152434728702511,0.710684153540939,0.474743096126801,0.472796055622478,0.499270798768102,-0.237888097918461,0.352422571419627,0.6,0.843274042711568,0.198557455572129,0.28488014420904,0.337575904687974,0.134808975256852,10,2
1,1,50,0,-0.0613135663491585,0.341597120947041,-0.00122627132698317,0.00683194241894083,0.565261114334508,0.394219676954589,0.221151295729008,0.283902028321566,-0.344109818605499,0.446431884690836,0.625,1.06066017177982,0.135161516810497,0.225625143240308,0.222103196371504,0.0710123454394654,8,2
1,1,100,0,-0.0511028167448671,0.609516994849208,-0.000511028167448671,0.00609516994849208,0.867739270252067,0.518246318996765,0.391761850276963,0.594479902302808,-0.475977419975104,0.584285518049207,0.25,0.462910049886276,0.0644129174277078,0.11962134268689,0.257651669710831,0.024254587737803,8,2
1,1,200,0,0.00602716685333058,0.303817384382466,3.01358342666529e-05,0.00151908692191233,0.484656423324002,0.252282227663453,0.249425442405525,0.294423813853801,-0.235230980918477,0.301872834890402,0.777777777777778,1.092906420717,0.208488493505013,0.34946073086135,0.239236927295697,0.0745594822489168,9,2
1,2,25,0,0.107778052579626,0.353301726408552,0.00431112210318503,0.0141320690563421,0.686205210824846,0.239968131823505,0.447497448954998,0.314842638736236,-0.238707761869849,0.379038446030039,0.625,0.517549169506766,0.409272646031785,0.709223653433432,0.654836233650856,0.82416134038411,8,2
1,2,50,0,-0.0175221698677733,0.330178989814693,-0.000350443397355467,0.00660357979629386,0.522667641424038,0.37744699029493,0.260872487442522,0.452114433146499,-0.261795153981516,0.276012039989584,0.2,0.447213595499958,0.031330093009702,0.0700562177110847,0.15665046504851,NaN,5,2
1,2,100,0,-0.0367813195866952,0.409894960528794,-0.000367813195866952,0.00409894960528794,0.655467558432198,0.360504334608516,0.28713685850999,0.319472560855406,-0.368330699922208,0.462445483987516,0.888888888888889,1.69148192751537,0.716287558931098,1.60095012175821,0.767421355314807,0.452067145454022,9,2
1,2,200,0,-0.137218687245048,0.483566264829183,-0.000686093436225242,0.00241783132414592,0.811878697449914,0.388922024962346,0.294336404804651,0.332050897251732,-0.517542292645263,0.576120180060458,0.5,0.836660026534076,0.314050725063152,0.628352853542886,0.863796573937484,0.999969722036932,6,2
2,1,25,0,-0.150257963178493,0.139850855038977,-0.00601031852713973,0.00559403420155908,0.329141683869843,0.207281158755433,0.0209270518470198,0.0694071789448785,-0.308214632022824,0.228775379294807,0,0,0,0,NaN,-0,11,2
2,1,50,0,-0.119209564476606,0.196648236769815,-0.00238419128953212,0.00393296473539629,0.316200310191794,0.258470770398851,0.0479676505285344,0.131623729259084,-0.268232659663259,0.279418206477494,0,0,0,0,NaN,-0,10,2
2,1,100,0,-0.0458829929187778,0.125096082110003,-0.000458829929187778,0.00125096082110003,0.207726928347736,0.111256524519371,0.0642734948908663,0.0998718481053145,-0.143453433456869,0.150625980339935,0,0,0,0,NaN,-0,11,2
2,1,200,0,-0.0910317179694241,0.213773861296497,-0.000455158589847121,0.00106886930648248,0.433810603597652,0.297085262051125,0.136672793866594,0.139844368430111,-0.297137809731058,0.321810643326014,0.181818181818182,0.404519917477945,0.0520479180573566,0.115800238914509,0.286263549315461,0.00146884592800229,11,2
2,2,25,0,0.0993682343616682,0.096638501751466,0.00397472937446673,0.00386554007005864,0.222760498226768,0.163424655203383,0.208116218462646,0.168487998155013,-0.0146442797641221,0.0391013056394376,0.0909090909090909,0.301511344577764,0.00447504414964778,0.0148420423646567,0.0492254856461255,NaN,11,2
2,2,50,0,0.0750156302875424,0.0992002551216828,0.00150031260575085,0.00198400510243366,0.150620083021614,0.159449531988535,0.14363391579293,0.164871013199985,-0.00698616722868394,0.0217161778629087,0,0,0,0,NaN,-0,10,2
2,2,100,0,0.0250829529395675,0.0979627526010539,0.000250829529395675,0.000979627526010539,0.135758889707272,0.117099807344177,0.0885381464402724,0.130716301137138,-0.0472207432669993,0.076311565822823,0,0,0,0,NaN,-0,11,2
2,2,200,0,0.0696454520989266,0.139237111701184,0.000348227260494633,0.000696185558505918,0.207037705127076,0.207323848402426,0.166976294596374,0.222552932937375,-0.0400614105307024,0.082260949098126,0.0909090909090909,0.301511344577764,0.0240215360606198,0.0796704220010679,0.264236896666818,NaN,11,2
3,1,25,0,0.0662794033367316,0.328760441114039,0.00265117613346926,0.0131504176445616,0.687506405646197,0.464767239285225,0.409450565442689,0.40427297880911,-0.278055840203508,0.336122813517747,0.818181818181818,1.32801971507819,0.373298372608483,0.569502906152691,0.483026342790785,0.0716072661109015,11,2
3,1,50,0,0.0339193768121278,0.302687046587923,0.000678387536242555,0.00605374093175846,0.570389417128811,0.364287860178434,0.301254058075687,0.385110284126708,-0.269135359053124,0.240469388742703,0.6,0.843274042711568,0.233440387636448,0.32470748104054,0.400594424846749,0.119988447026086,10,2
3,1,100,0,0.0184448858217102,0.40231705489091,0.000184448858217102,0.0040231705489091,0.575274086015607,0.346990219837871,0.309963440286873,0.360872723740752,-0.265310645728734,0.399195594248285,0.583333333333333,0.792961461098759,0.240708667372335,0.348745181250423,0.414451035472448,0.126150391662709,12,2
3,1,200,0,-0.0146783137419015,0.317534154700221,-7.33915687095074e-05,0.00158767077350111,0.579251941287561,0.364712300831354,0.283813024916573,0.246498317037054,-0.295438916370988,0.393717113613572,0.666666666666667,0.707106781186548,0.173213122841817,0.246223178294666,0.246012200464386,0.178872094377818,9,2
3,2,25,0,0.00321819336978514,0.134274622130395,0.000128727734791406,0.0053709848852158,0.236341174316378,0.226243184801215,0.120694914346488,0.145480577872638,-0.11564625996989,0.1777844322452,0.444444444444444,1.0137937550497,0.185957209967359,0.392973074824285,0.467763652631215,0.139610965466434,9,2
3,2,50,0,0.0307914935856181,0.215160138026433,0.000615829871712361,0.00430320276052865,0.290050877595621,0.24715491272423,0.163210796253365,0.26224978137201,-0.126840081342256,0.18866168431228,0.272727272727273,0.467099366496914,0.0907009245774192,0.168984911643659,0.33257005678387,0.148734176529233,11,2
3,2,100,0,0.0662903686371437,0.143349472523925,0.000662903686371437,0.00143349472523925,0.234766874989806,0.16313655040142,0.174863216207233,0.187696228507081,-0.0599036587825725,0.119323461530279,0,0,0,0,NaN,-0,12,2
3,2,200,0,-0.00966044191114857,0.144398185368989,-4.83022095557428e-05,0.000721990926844944,0.226883745491408,0.141770241257404,0.100941308092389,0.153143990765274,-0.125942437399019,0.140815645464631,0.181818181818182,0.404519917477945,0.0549811775309659,0.140372340933675,0.302396476420312,0.217735876232571,11,2
4,1,25,0,0.0478221280201129,0.24739930201556,0.00191288512080452,0.00989597208062241,0.420297447872644,0.164179662149911,0.247484435194294,0.215488225394794,-0.17281301267835,0.248719355346735,1.14285714285714,0.690065559342354,0.4265419414226,0.28928534775248,0.398184069291019,0.230418917032858,7,2
4,1,50,0,0.0141109906488386,0.13544950821449,0.000282219812976772,0.00270899016428981,0.238659973605031,0.167154489791588,0.127931655807274,0.139212133931213,-0.110728317797757,0.149147867314415,0.666666666666667,1,0.19611385285303,0.306203906012573,0.294170779279546,0.0849963803665882,9,2
4,1,100,0,0.0070913596507465,0.183630039604871,7.0913596507465e-05,0.00183630039604871,0.250039463886913,0.170535438645677,0.124462491209584,0.183869469665915,-0.125576972677328,0.14707818310204,1.28571428571429,1.11269728052837,0.364264097027456,0.384417689077352,0.275338744942446,0.167737179540288,7,2
4,1,200,0,0.0142852338828548,0.160071382052799,7.14261694142738e-05,0.000800356910263996,0.27630830230581,0.13814962144448,0.154457082393563,0.196946771506,-0.121851219912247,0.128455794982914,0.714285714285714,0.755928946018455,0.452630789879143,0.597023655309068,0.739469513534881,0.646144246710557,7,2
4,2,25,0,0.0328253124327739,0.327078281925094,0.00131301249731095,0.0130831312770038,0.476694992279784,0.34588136362242,0.268406512273179,0.362739021060448,-0.208288480006605,0.331700656534431,0.2,0.421637021355784,0.0709206006403903,0.153587168104285,0.354603003201952,0.105412997533021,10,2
4,2,50,0,-0.0806623699175022,0.442318691142067,-0.00161324739835004,0.00884637382284135,0.697499968359639,0.463178961630139,0.275693984574185,0.473802632942175,-0.421805983785454,0.495865339346619,0,0,0,0,NaN,-0,11,2
4,2,100,0,0.0910708238262229,0.432964860639221,0.00091070823826223,0.00432964860639221,0.676105220905447,0.387260409990293,0.423804070843879,0.51488170419603,-0.252301150061568,0.346561993984262,0.0909090909090909,0.301511344577764,0.0204708516732445,0.0678941341391711,0.22517936840569,NaN,11,2
4,2,200,0,0.119184853687021,0.314583817974696,0.000595924268435106,0.00157291908987348,0.534262135385861,0.362708582987457,0.370764555961537,0.415467863942491,-0.163497579424323,0.256603213750493,0.272727272727273,0.467099366496914,0.114314873544138,0.225392962374792,0.419154536328505,0.249694906189618,11,2
5,1,25,0,0.0479174683709259,0.0665713205237002,0.00191669873483703,0.00266285282094801,0.132868497257065,0.0769627113942903,0.112069636174042,0.0817124088940172,-0.0207988610830227,0.0661389970108189,0,0,0,0,NaN,-0,11,2
5,1,50,0,0.0666713467769179,0.0988997945234312,0.00133342693553836,0.00197799589046862,0.18244508471258,0.132767550772858,0.155657264768625,0.158363223738231,-0.0267878199439547,0.0405694485567794,0,0,0,0,NaN,-0,12,2
5,1,100,0,-0.0171726503644701,0.0921570967293511,-0.000171726503644701,0.000921570967293511,0.123676417370949,0.1257859422503,0.0452871407764677,0.049835553235337,-0.0783892765944815,0.145203418074204,0,0,0,0,NaN,-0,12,2
5,1,200,0,0.0344081527032341,0.126223677028001,0.000172040763516171,0.000631118385140004,0.190661319694055,0.14690590791191,0.127140329170653,0.163754013155517,-0.0635209905234018,0.111294682536184,0,0,0,0,NaN,-0,12,2
5,2,25,0,-0.0278251634906588,0.172656199337042,-0.00111300653962635,0.00690624797348169,0.294831008153612,0.121269598281902,0.121250259639716,0.133806714793261,-0.173580748513896,0.207617057007304,0,0,0,0,NaN,-0,11,2
5,2,50,0,-0.0333293760376443,0.256576031048814,-0.000666587520752886,0.00513152062097628,0.460258183503919,0.129968944617443,0.192753069366475,0.211090958689083,-0.267505114137444,0.291259995486846,0,0,0,0,NaN,-0,12,2
5,2,100,0,0.0070527703134664,0.264770912566621,7.05277031346639e-05,0.00264770912566621,0.427914731402056,0.196448152021013,0.216406219270674,0.282274767082325,-0.211508512131382,0.233645115600343,0.166666666666667,0.577350269189626,0.0236718491684907,0.0820016909378658,0.142031095010944,NaN,12,2
5,2,200,0,-0.0364241628059587,0.234214601700133,-0.000182120814029793,0.00117107300850066,0.38401830030582,0.189165216373605,0.160332473587089,0.255662126402805,-0.223685826718731,0.222084174127921,0,0,0,0,NaN,-0,11,2
6,1,25,0,0.0610632162243858,0.247502454878226,0.00244252864897543,0.00990009819512905,0.834703589972111,0.597734402278674,0.485415477360377,0.364223539191281,-0.349288112611734,0.406674242024215,1.2,0.836660026534076,0.290779858240581,0.307973128772431,0.207878451584145,0.126818304184706,5,2
6,1,50,0,0.15385038944517,0.151286941863211,0.00307700778890341,0.00302573883726422,1.08385131606872,0.242508203554843,0.66657411037662,0.166358669934924,-0.417277205692099,0.177161675623984,2.28571428571429,0.951189731211342,0.627323159937743,0.132551827795349,0.305422702164966,0.103495222957768,7,2
6,1,100,0,-0.129442231494177,0.206185268397463,-0.00129442231494177,0.00206185268397463,0.472463569665551,0.586879834417488,0.124849216952402,0.124657125859929,-0.347614352713149,0.468852406812597,1.5,1.73205080756888,0.545450767938534,0.639450226172314,0.363633845292356,0.0637909905485831,4,2
6,1,200,0,-0.0376797438949291,0.260892204823542,-0.000188398719474646,0.00130446102411771,0.646492354815226,0.476054629347912,0.312646024871176,0.30075096701225,-0.33384632994405,0.322783543719845,1.5,1.22474487139159,0.444464356295269,0.386637806204635,0.290882073935645,0.0902887809510758,6,2
6,2,25,0,0.0239329717569628,0.0784006817876004,0.00095731887027851,0.00313602727150402,0.163935018533602,0.113378226795101,0.100923575895675,0.109141989567601,-0.0630114426379264,0.0804232147348489,0.166666666666667,0.389249472080761,0.0607809460879192,0.142207020443329,0.364685676527515,0.0281389206706719,12,2
6,2,50,0,-0.0396102641511651,0.175310682002992,-0.000792205283023303,0.00350621364005984,0.354635532364825,0.277253380924021,0.143777344137535,0.156245125649643,-0.21085818822729,0.252363567131096,0.5,0.904534033733291,0.196073701740392,0.312312392313062,0.450322228279808,0.195441761981993,12,2
6,2,100,0,-0.0303783827644207,0.186269424988841,-0.000303783827644207,0.00186269424988841,0.286844406586818,0.160939636605381,0.115114615651502,0.153346698712659,-0.171729790935316,0.215212914526275,0,0,0,0,NaN,-0,10,2
