sub,rotationSpeed,LsameSideAfterReversalD,LtorsionVelT,LtorsionVGain,LtorsionAngleTotal,LtorsionAngleCW,LtorsionAngleCCW,LsacNumT,LsacAmpSumT,LsacAmpMeanT,RsameSideAfterReversalD,RtorsionVelT,RtorsionVGain,RtorsionAngleTotal,RtorsionAngleCW,RtorsionAngleCCW,RsacNumT,RsacAmpSumT,RsacAmpMeanT,exp
9,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.380719782184167,0.00190359891092084,0.729292629374603,0.729292629374603,-0,1,0.371435399838171,0.371435399838171,2
9,25,-1,0.173526648586149,0.00694106594344596,0.391043453070055,0.361241738070728,-0.0298017149993273,2,1.2298877290111,0.614943864505552,1,0.0826722944024406,0.00330689177609762,0.168767347765628,0.168767347765628,-0,1,0.34315465903737,0.34315465903737,2
9,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,0.42467193664412,0.0021233596832206,0.690897888234427,0.690897888234427,-0,2,0.75568971794838,0.37784485897419,2
9,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.303583053181752,0.00607166106363505,0.516596135900842,0.516596135900842,-0,2,0.663152365894367,0.331576182947184,2
9,50,1,-0.633728325165935,-0.0126745665033187,0.95177517440164,0,-0.95177517440164,2,0.787937902985047,0.393968951492524,-1,0.138462882567759,0.00276925765135518,0.239704514583927,0.239704514583927,-0,1,0.27915845528205,0.27915845528205,2
9,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,0.515313138568958,0.0206125255427583,0.990183233512178,0.990183233512178,-0,1,0.400964524054505,0.400964524054505,2
9,50,1,0.366508381191121,0.00733016762382242,0.74143024560875,0.74143024560875,-0,1,0.210452919434925,0.210452919434925,-1,-0.0819664089244284,-0.00163932817848857,0.16666687874284,0,-0.16666687874284,1,0.337710437161566,0.337710437161566,2
9,50,1,0.00311674912809402,6.23349825618804e-05,0.021709056441078,0.021709056441078,-0,1,0.480969023329053,0.480969023329053,-1,0.312173482635215,0.0062434696527043,0.619031643276237,0.619031643276237,-0,1,0.211188467411675,0.211188467411675,2
9,200,-1,-0.0906605947340285,-0.000453302973670142,0.134074962889324,0,-0.134074962889324,2,1.07333743001126,0.536668715005629,1,-0.0694214366340844,-0.000347107183170422,0.103666010265685,0,-0.103666010265685,1,0.394274282259959,0.394274282259959,2
9,100,1,0.377773099644371,0.00377773099644371,0.647357477936672,0.647357477936672,-0,3,0.905788911853369,0.301929637284456,-1,-0.123522078580272,-0.00123522078580272,0.198675562542264,0,-0.198675562542264,1,0.480045980259574,0.480045980259574,2
9,25,-1,0.342999502954111,0.0137199801181644,0.683692294910187,0.683692294910187,-0,1,0.358967471128611,0.358967471128611,1,0.0659344521958135,0.00263737808783254,0.129231162599505,0.129231162599505,-0,1,0.354707541195805,0.354707541195805,2
9,100,-1,-0.110779784109122,-0.00110779784109122,0.184495896692527,0,-0.184495896692527,3,0.903923875205785,0.301307958401928,1,0.079837893541479,0.00079837893541479,0.17177884896198,0.17177884896198,-0,1,0.269660573690209,0.269660573690209,2
9,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.218559495294992,0.00218559495294992,0.376848396923056,0.376848396923056,-0,1,0.241055032577013,0.241055032577013,2
9,25,1,-0.0950109767691097,-0.00380043907076439,0.215468674843592,0.0403346882466457,-0.175133986596946,2,0.530537481206711,0.265268740603355,-1,-0.0448107822693064,-0.00179243129077225,0.0588212700127924,0,-0.0588212700127924,1,0.0859371946170691,0.0859371946170691,2
9,25,1,0.130757982003061,0.00523031928012243,0.244364029788902,0.244364029788902,-0,1,0.543150601670729,0.543150601670729,-1,-0.0561731857246837,-0.00224692742898735,0.102236718750981,0,-0.102236718750981,1,0.146791880062265,0.146791880062265,2
9,100,1,0.294060429230954,0.00294060429230954,0.495283835007512,0.495283835007512,-0,1,0.336382870505704,0.336382870505704,-1,-0.0300418919325221,-0.000300418919325221,0.0447665523030564,0,-0.0447665523030564,1,0.321112660273585,0.321112660273585,2
9,200,1,-0.248278431826991,-0.00124139215913496,0.441907271835682,0,-0.441907271835682,1,0.614015334962606,0.614015334962606,-1,-0.355321440700504,-0.00177660720350252,0.579394687843593,0,-0.579394687843593,2,0.703843135647112,0.351921567823556,2
9,200,-1,-0.0552078236887567,-0.000276039118443783,0.284639422736128,0.0992590351093384,-0.18538038762679,3,1.09944943093638,0.36648314364546,1,-0.0405345870094649,-0.000202672935047324,0.726859041069102,0.324043475633086,-0.402815565436016,2,0.656583359091088,0.328291679545544,2
9,100,1,-0.250110237862699,-0.00250110237862699,0.511651820251866,0,-0.511651820251866,1,0.719363744640732,0.719363744640732,-1,-0.196386174898982,-0.00196386174898982,0.38458078278298,0,-0.38458078278298,2,0.744085778974697,0.372042889487348,2
9,25,1,0.0934593681358917,0.00373837472543567,0.190427370003214,0.190427370003214,-0,1,0.275348090644794,0.275348090644794,-1,-0.233280232115553,-0.00933120928462211,0.43033163810823,0,-0.43033163810823,1,0.324962501303851,0.324962501303851,2
9,200,-1,0.327952377825627,0.00163976188912813,0.591604571802437,0.591604571802437,-0,1,0.486337140578762,0.486337140578762,1,-0.197880420210009,-0.000989402101050045,0.346622275839429,0,-0.346622275839429,1,0.568733657085132,0.568733657085132,2
9,50,-1,-0.222118396573394,-0.00444236793146789,0.377837214851629,0,-0.377837214851629,3,0.764140569412904,0.254713523137635,1,0.162683301030839,0.00325366602061678,0.298514448425034,0.298514448425034,-0,1,0.19872038992871,0.19872038992871,2
9,200,1,-0.479727622287006,-0.00239863811143503,0.962861495502895,0,-0.962861495502895,1,0.6567128180379,0.6567128180379,-1,-0.0621822336706603,-0.000310911168353302,0.107406220512198,0,-0.107406220512198,1,0.403585069569352,0.403585069569352,2
9,200,-1,0.219107734021489,0.00109553867010745,0.391259333577363,0.391259333577363,-0,1,0.498034708819232,0.498034708819232,1,0.0821635076811356,0.000410817538405678,0.141752234993224,0.141752234993224,-0,1,0.450970367943502,0.450970367943502,2
9,50,-1,-0.0637392137271908,-0.00127478427454382,0.115197656220364,0,-0.115197656220364,1,0.513821286043959,0.513821286043959,1,0.126577856851369,0.00253155713702738,0.253819854333972,0.253819854333972,-0,1,0.324937995704489,0.324937995704489,2
9,25,1,0.238329595687964,0.00953318382751856,0.996735698644463,0.734690614751552,-0.262045083892911,2,0.671677669369646,0.335838834684823,-1,-0.0902459122702793,-0.00360983649081117,0.230506201794407,0.022008427956733,-0.208497773837674,2,0.788834923417907,0.394417461708954,2
9,100,-1,-0.173161005120237,-0.00173161005120237,0.290768726528851,0,-0.290768726528851,1,0.504465014629891,0.504465014629891,1,0.205061566383785,0.00205061566383785,0.317228456409294,0.317228456409294,-0,2,0.943209475645607,0.471604737822803,2
9,100,1,0.362614190244095,0.00362614190244095,0.621707870742371,0.621707870742371,-0,1,0.170491008733263,0.170491008733263,-1,0.0347264467298839,0.000347264467298839,0.0569985525556971,0.0569985525556971,-0,1,0.23584608723747,0.23584608723747,2
9,200,1,-0.323573081824067,-0.00161786540912034,0.594798119124066,0,-0.594798119124066,2,1.07060455311082,0.535302276555409,-1,-0.0609631363870565,-0.000304815681935283,0.107006065583182,0,-0.107006065583182,1,0.4525782011919,0.4525782011919,2
9,200,1,-0.0935368111349841,-0.000467684055674921,0.129016694051374,0,-0.129016694051374,1,0.592270980022921,0.592270980022921,-1,0.0995259819577982,0.000497629909788991,0.175036871947144,0.175036871947144,-0,1,0.355921731458685,0.355921731458685,2
9,50,-1,-0.284404890320246,-0.00568809780640492,0.512260071563546,0,-0.512260071563546,2,1.04095611318493,0.520478056592466,1,-0.251774572505138,-0.00503549145010276,0.453659398771792,0,-0.453659398771792,1,0.74904703181435,0.74904703181435,2
9,25,-1,0.156712609013286,0.00626850436053145,0.295502865153879,0.295502865153879,-0,1,0.400089651729681,0.400089651729681,1,0.297094564404641,0.0118837825761857,0.558167902270132,0.558167902270132,-0,1,0.270181670252224,0.270181670252224,2
9,25,-1,0.598940382934521,0.0239576153173808,1.04183560346065,1.04183560346065,-0,1,0.255304177897812,0.255304177897812,1,0.398496378642372,0.0159398551456949,0.635128536581871,0.635128536581871,-0,2,0.642036058582929,0.321018029291464,2
9,100,-1,-0.0418656336091128,-0.000418656336091128,0.0509905981830119,0,-0.0509905981830119,1,0.541223414080412,0.541223414080412,1,0.00596648663163008,5.96648663163008e-05,0.0166166792582032,0.0166166792582032,-0,1,0.332549543737803,0.332549543737803,2
9,200,-1,-0.0749718462361135,-0.000374859231180568,0.102112083386423,0,-0.102112083386423,1,0.300720381308104,0.300720381308104,1,0.0142551596936164,7.12757984680821e-05,0.0274908296978587,0.0274908296978587,-0,1,0.171371771472855,0.171371771472855,2
9,50,-1,0.113013041663862,0.00226026083327724,0.249757642125057,0.249757642125057,-0,1,0.440619398331362,0.440619398331362,1,0.112326596558498,0.00224653193116996,0.255457429416204,0.255457429416204,-0,1,0.312659786259185,0.312659786259185,2
9,100,1,0.228445856641162,0.00228445856641162,0.495554540430264,0.445866890064731,-0.0496876503655328,2,0.593228673083813,0.296614336541906,-1,0.128802807240294,0.00128802807240294,0.227381469444984,0.227381469444984,-0,1,0.253073172179053,0.253073172179053,2
9,25,1,-0.119089808224742,-0.0047635923289897,0.235600819866834,0,-0.235600819866834,1,0.268208308806552,0.268208308806552,-1,-0.196979441246315,-0.00787917764985259,0.38543421195771,0,-0.38543421195771,1,0.355743831507338,0.355743831507338,2
9,50,1,0.311179261230387,0.00622358522460774,0.646870333321019,0.646870333321019,-0,1,0.183894869941149,0.183894869941149,-1,0.011821613200888,0.000236432264017761,0.0323705409747632,0.0323705409747632,-0,1,0.305411641362571,0.305411641362571,2
9,50,1,-0.152534793401508,-0.00305069586803016,0.309921669757454,0,-0.309921669757454,1,0.332800096332701,0.332800096332701,-1,-0.0376689427199426,-0.000753378854398852,0.0896899228157503,0,-0.0896899228157503,0,0,NaN,2
9,50,1,0.188649610422197,0.00377299220844394,0.337259025789248,0.337259025789248,-0,0,0,NaN,-1,0.0233212718347911,0.000466425436695822,0.0468034693317387,0.0468034693317387,-0,0,0,NaN,2
9,25,-1,0.200127483850337,0.00800509935401349,0.478765122033378,0.415231129602661,-0.0635339924307173,1,0.530498812435199,0.530498812435199,1,0.303095348055868,0.0121238139222347,0.566242495850189,0.566242495850189,-0,0,0,NaN,2
10,200,1,0.489245836055767,0.00244622918027883,0.868015725573321,0.868015725573321,-0,1,0.145261895884442,0.145261895884442,-1,0.030399551220273,0.000151997756101365,0.120568189866206,0.0850900406965931,-0.035478149169613,2,0.915267466850357,0.457633733425179,2
10,200,-1,0.490343838364053,0.00245171919182027,0.927176579185767,0.927176579185767,-0,0,0,NaN,1,0.450983441074079,0.00225491720537039,0.853711945336229,0.853711945336229,-0,1,0.363426048631549,0.363426048631549,2
10,200,-1,0.38208028424362,0.0019104014212181,0.774892314392654,0.774892314392654,-0,0,0,NaN,1,0.341565198837627,0.00170782599418813,0.682807292744535,0.682807292744535,-0,1,0.455747525729977,0.455747525729977,2
10,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,0.208475455382394,0.00104237727691197,0.408424442914712,0.408424442914712,-0,1,0.224871623572344,0.224871623572344,2
10,100,1,0.189611281839969,0.00189611281839969,0.351544361214328,0.351544361214328,-0,1,0.209600423007192,0.209600423007192,-1,0.200690079277296,0.00200690079277296,0.371095938068452,0.371095938068452,-0,1,0.208069534229989,0.208069534229989,2
10,200,-1,0.308839511146661,0.00154419755573331,0.574466333685315,0.574466333685315,-0,0,0,NaN,1,0.415873997024949,0.00207936998512475,0.787053883385092,0.787053883385092,-0,1,0.40961170182124,0.40961170182124,2
10,25,-1,0.350583372697111,0.0140233349078844,0.639694182327007,0.639694182327007,-0,1,0.504528402604756,0.504528402604756,1,0.443546066728714,0.0177418426691486,0.826999044948106,0.826999044948106,-0,1,0.58067687767811,0.58067687767811,2
10,25,-1,0.14363744842579,0.00574549793703158,0.277104600499809,0.277104600499809,-0,0,0,NaN,1,0.0401381610109867,0.00160552644043947,0.0734610513550205,0.0734610513550205,-0,1,0.367332147901795,0.367332147901795,2
10,50,-1,0.536830470073097,0.0107366094014619,1.10314116005486,1.10314116005486,-0,0,0,NaN,1,0.451832867011808,0.00903665734023616,0.868312330736019,0.868312330736019,-0,2,1.14452232669777,0.572261163348883,2
10,100,1,-0.115514853264896,-0.00115514853264896,0.183764302707451,0,-0.183764302707451,2,0.219093119056721,0.109546559528361,-1,-0.144644598761097,-0.00144644598761097,0.24677778955746,0,-0.24677778955746,1,0.230358184763809,0.230358184763809,2
10,25,-1,0.2195728247557,0.00878291299022799,0.445411741266714,0.445411741266714,-0,1,0.117634824040766,0.117634824040766,1,0.262621947698398,0.0105048779079359,0.513790898386481,0.513790898386481,-0,1,0.301264030038057,0.301264030038057,2
10,200,1,0.247343529986851,0.00123671764993426,0.450715400737446,0.450715400737446,-0,1,0.191869233814226,0.191869233814226,-1,0.0697275794924888,0.000348637897462444,0.12749663633893,0.12749663633893,-0,1,0.192525220379024,0.192525220379024,2
10,50,-1,0.314077448043701,0.00628154896087403,0.620262825085116,0.620262825085116,-0,0,0,NaN,1,0.381775785488672,0.00763551570977345,0.761331181698937,0.761331181698937,-0,1,0.329455724446545,0.329455724446545,2
10,25,1,0.0526371796172827,0.00210548718469131,0.0921290192038977,0.0921290192038977,-0,1,0.198257886596375,0.198257886596375,-1,0.0277629273215334,0.00111051709286134,0.039111798219753,0.039111798219753,-0,1,0.195199055288106,0.195199055288106,2
10,25,-1,0.365660707502681,0.0146264283001073,0.663351187833665,0.663351187833665,-0,0,0,NaN,1,0.246496545861149,0.00985986183444594,0.449364358536223,0.449364358536223,-0,1,0.263090630787368,0.263090630787368,2
10,25,1,0.28829431213102,0.0115317724852408,0.538195243124186,0.538195243124186,-0,0,0,NaN,-1,0.220825846172127,0.00883303384688508,0.410504110360378,0.410504110360378,-0,1,0.320754016215625,0.320754016215625,2
10,25,-1,0.260543117727697,0.0104217247091079,0.525933460676206,0.525933460676206,-0,0,0,NaN,1,0.155331917185019,0.00621327668740076,0.302867433863358,0.302867433863358,-0,1,0.304778696922856,0.304778696922856,2
10,50,1,0.537876045475857,0.0107575209095171,0.905161834264236,0.905161834264236,-0,2,0.98417402690843,0.492087013454215,-1,0.51098642408899,0.0102197284817798,0.880349092572323,0.880349092572323,-0,1,0.161581968565983,0.161581968565983,2
10,50,1,-0.0278018211717604,-0.000556036423435208,0.0614248856375441,0,-0.0614248856375441,1,0.538320003826741,0.538320003826741,-1,0.102871982384756,0.00205743964769512,0.199082440067744,0.199082440067744,-0,0,0,NaN,2
10,25,-1,0.541384161599121,0.0216553664639648,0.994321441405483,0.981182789406895,-0.0131386519985879,1,0.0676828069254247,0.0676828069254247,1,0.500767623576588,0.0200307049430635,0.927278756002182,0.927278756002182,-0,1,0.391676570346528,0.391676570346528,2
10,100,1,0.106823994005017,0.00106823994005017,0.179877508816771,0.179877508816771,-0,1,0.33243427149085,0.33243427149085,-1,0.0256385885666581,0.000256385885666581,0.0332677171410016,0.0332677171410016,-0,1,0.17277435441206,0.17277435441206,2
10,25,1,0.106322542614126,0.00425290170456505,0.222731581875856,0.222731581875856,-0,1,0.368962379727045,0.368962379727045,-1,0.00688721496960754,0.000275488598784302,0.0279400606493191,0.0279400606493191,-0,0,0,NaN,2
10,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.312464857391797,0.00312464857391797,0.538932020975945,0.538932020975945,-0,1,0.260941144708732,0.260941144708732,2
10,100,-1,0.313588047357553,0.00313588047357553,0.59054578740346,0.59054578740346,-0,1,0.230929546071734,0.230929546071734,1,0.102923458256624,0.00102923458256624,0.166080425498227,0.166080425498227,-0,2,0.757537734553883,0.378768867276942,2
10,100,-1,0.336088059984595,0.00336088059984595,0.641216520993824,0.641216520993824,-0,1,0.258976815889416,0.258976815889416,1,0.305399052267653,0.00305399052267653,0.579370618791153,0.579370618791153,-0,1,0.340911495392952,0.340911495392952,2
10,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.134238472466652,0.00067119236233326,0.220335843037465,0.220335843037465,-0,1,0.255217388688047,0.255217388688047,2
10,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,0.298320096470397,0.0119328038588159,0.557078159029261,0.557078159029261,-0,1,0.300224375151572,0.300224375151572,2
10,50,1,0.194915282830652,0.00389830565661304,0.343340565363467,0.343340565363467,-0,2,0.36154714229521,0.180773571147605,-1,0.0967485436634203,0.00193497087326841,0.167845022224322,0.167845022224322,-0,1,0.242353482282936,0.242353482282936,2
10,25,1,0.119062884267069,0.00476251537068277,0.233045817253873,0.233045817253873,-0,2,0.527725879593906,0.263862939796953,-1,0.0696849007046227,0.00278739602818491,0.138603831144002,0.138603831144002,-0,1,0.18622844906306,0.18622844906306,2
10,100,-1,0.602516498330565,0.00602516498330565,1.15587756961266,1.15587756961266,-0,0,0,NaN,1,0.516923412090033,0.00516923412090033,0.988435682948643,0.988435682948643,-0,1,0.441891932024769,0.441891932024769,2
10,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,-0.142860925712022,-0.00285721851424043,0.271882919128715,0,-0.271882919128715,0,0,NaN,2
10,100,-1,0.207522612445713,0.00207522612445713,0.351819636100576,0.351819636100576,-0,1,0.359624984422575,0.359624984422575,1,0.212350920310943,0.00212350920310943,0.37497981630352,0.37497981630352,-0,1,0.141969777436699,0.141969777436699,2
10,200,1,0.308936503896712,0.00154468251948356,0.554903868220288,0.554903868220288,-0,1,0.223534499474712,0.223534499474712,-1,0.0770215158076632,0.000385107579038316,0.144684935825721,0.144684935825721,-0,1,0.222482534478955,0.222482534478955,2
10,100,1,-0.0433878930431844,-0.000433878930431844,0.0755278087926412,0,-0.0755278087926412,1,0.390911012341592,0.390911012341592,-1,-0.0726377646982236,-0.000726377646982236,0.107398824074758,0,-0.107398824074758,0,0,NaN,2
10,50,-1,0.499623298451317,0.00999246596902635,0.959274356846729,0.959274356846729,-0,0,0,NaN,1,0.33033478919803,0.0066066957839606,0.607919992513953,0.586757886843542,-0.021162105670411,2,1.20667545259235,0.603337726296175,2
10,200,1,0.220006836045987,0.00110003418022993,0.428951026983287,0.428951026983287,-0,1,0.221916081549242,0.221916081549242,-1,0.0304264143346311,0.000152132071673155,0.0526880997377067,0.0526880997377067,-0,1,0.328643041162276,0.328643041162276,2
10,200,1,0.139654398164149,0.000698271990820744,0.277938131042256,0.277938131042256,-0,1,0.318732316056616,0.318732316056616,-1,-0.113444895013285,-0.000567224475066424,0.347214148982164,0.0586136362114944,-0.288600512770669,2,0.632127296714201,0.316063648357101,2
10,25,1,0.18031784502574,0.00721271380102962,0.334398736535098,0.334398736535098,-0,1,0.36542925031795,0.36542925031795,-1,0.207606608786375,0.00830426435145502,0.373519417587899,0.373519417587899,-0,1,0.196619504925895,0.196619504925895,2
10,50,-1,0.379685124384788,0.00759370248769575,0.788527431729854,0.788527431729854,-0,1,0.128023949855542,0.128023949855542,1,0.324616619965861,0.00649233239931722,0.655098159150784,0.655098159150784,-0,1,0.335941642670985,0.335941642670985,2
10,50,-1,0.244631698513869,0.00489263397027739,0.471781408570208,0.471781408570208,-0,1,0.225022947246997,0.225022947246997,1,0.390658510272207,0.00781317020544413,0.731815723253188,0.731815723253188,-0,1,0.337842023930858,0.337842023930858,2
10,200,-1,0.484212562682562,0.00242106281341281,0.87077098300101,0.87077098300101,-0,0,0,NaN,1,0.372472738404423,0.00186236369202212,0.659864860492625,0.659864860492625,-0,1,0.44816573363634,0.44816573363634,2
10,50,-1,0.29855413511577,0.00597108270231539,0.514239536483269,0.514239536483269,-0,1,0.126345913009492,0.126345913009492,1,0.267850192502874,0.00535700385005748,0.444733142513743,0.444733142513743,-0,1,0.35388343730441,0.35388343730441,2
10,100,1,0.225939560329595,0.00225939560329595,0.403602222672688,0.403602222672688,-0,1,0.167169568938204,0.167169568938204,-1,0.186177958297132,0.00186177958297132,0.325674293322481,0.325674293322481,-0,1,0.315353778074918,0.315353778074918,2
10,200,-1,0.230986768029004,0.00115493384014502,0.444049461763811,0.444049461763811,-0,1,0.218897199655051,0.218897199655051,1,0.222305555402486,0.00111152777701243,0.423077818319397,0.423077818319397,-0,1,0.286628248001672,0.286628248001672,2
10,50,1,0.269733487413127,0.00539466974826255,0.483769420570861,0.483769420570861,-0,0,0,NaN,-1,0.0553141321472002,0.001106282642944,0.163869658229961,0.130741025036953,-0.033128633193008,1,0.320062785185527,0.320062785185527,2
