sub,eye,rotationSpeed,afterReversalD,perceptualErrorMean,perceptualErrorStd,torsionPosMean,torsionPosStd,torsionVelTMean,torsionVelTStd,torsionVelTGainMean,torsionVelTGainStd,torsionAngleTotalMean,torsionAngleTotalStd,torsionAngleCWMean,torsionAngleCWStd,torsionAngleCCWMean,torsionAngleCCWStd,torsionAngleMean,torsionAngleStd,sacNumTMean,sacNumTStd,sacAmpSumTMean,sacAmpSumTStd,sacAmpMeanTMean,sacAmpMeanTStd,nonErrorTrialN,timeWindow,exp
8,2,50,-1,7.88350816847032,3.94210382835975,-0.501466771167985,1.01406263941095,-1.00569412146308,0.985941570324164,-0.0201138824292616,0.0197188314064833,0.581996655922576,0.483277071455423,0.0282300335566286,0.0652037886090309,0.553766622365948,0.513007182663892,-0.525536588809319,0.548907168137655,1.15384615384615,0.688737231721194,0.695148641733762,0.450352947858313,0.610557151032295,0.20828250348503,13,1,1
8,2,100,-1,11.5415227238434,3.46168791861734,-1.08547888496113,1.27222637815644,-1.0239748606841,0.874164841799734,-0.010239748606841,0.00874164841799734,0.540845312287602,0.405017221016043,0.0179784734461084,0.0476400295367628,0.522866838841493,0.417969098269493,-0.522866838841493,0.417969098269493,1.33333333333333,0.723746864455746,1.10525932871244,0.70656854499017,0.850031856950948,0.430971693999295,15,1,1
8,2,200,-1,12.266164889618,4.16667999342507,-0.768282267248829,1.14153546568948,-1.50328402707522,1.29905999834895,-0.00751642013537609,0.00649529999174476,0.681243267383929,0.562131452875258,0.015706133800413,0.0407236227690862,0.665537133583516,0.580142750497957,-0.650490230205554,0.600227012952939,1.54545454545455,1.03572548135463,0.986499651912019,0.709577264756608,0.673192325917259,0.346677401961924,11,1,1
8,2,400,-1,13.8729452080262,6.2257362081859,-0.896577133925987,1.18735867936045,-0.990541679436995,0.539712335334043,-0.00247635419859249,0.00134928083833511,0.473473975250725,0.234132234535434,0.0125023007305805,0.0400511668181147,0.460971674520144,0.250573407846331,-0.460971674520144,0.250573407846331,1.83333333333333,0.707106781186548,0.973386465281613,0.589927852328857,0.524074256268492,0.240250934674213,18,1,1
9,2,25,1,10.159253114111,5.74796831947727,-0.181490704796526,1.22653846264212,0.929759179713543,1.10508419381802,0.0371903671885417,0.0442033677527209,0.614302241797901,0.254352695739535,0.49734217350085,0.246703122351969,0.116960068297051,0.353857318236718,0.383019669152302,0.55372747664698,1.73684210526316,0.733492805626908,0.989983085530806,0.573885947342916,0.565274184975284,0.232393551619051,19,1,1
9,2,50,1,9.37883940631246,8.98014120078532,-0.718155586426744,1.11189409028834,1.4418563248683,1.38737055882025,0.028837126497366,0.0277474111764051,0.830116628484651,0.330484760277142,0.726744629563263,0.352546604108571,0.103371998921388,0.381947865296401,0.624579054016073,0.656001337787594,1.71428571428571,0.611249845502127,1.15469676121418,0.765181741368673,0.653332124740872,0.326311409193157,14,1,1
9,2,100,1,13.9509595607373,4.79697675796375,-0.502821994139501,1.21036965924797,1.62208233761313,1.79638839979518,0.0162208233761313,0.0179638839979518,1.01880587952448,0.340128667967521,0.819903896961945,0.505121727248499,0.198901982562534,0.450837953846237,0.622512627387815,0.896053389118686,1.88235294117647,0.992619825334483,1.05291832987153,0.64964341361064,0.596211050838438,0.315158628330162,17,1,1
9,2,200,1,24.1356571868965,10.3395334349878,-0.633298483416351,1.16557305386087,1.92205034783972,1.56867970312059,0.00961025173919858,0.00784339851560294,1.0597718879828,0.368794467625413,0.96629371997928,0.445528319945855,0.0934781680035175,0.362039387911603,0.872815551975762,0.723274944398917,1.73333333333333,0.79880863671798,1.0763317099281,0.730413136667069,0.625063165001697,0.310524387736463,15,1,1
9,2,400,1,29.4248009615114,20.9405404737757,-0.825698633054297,1.18593323880826,2.20040514278548,1.05164602725592,0.0055010128569637,0.00262911506813981,1.08187467065777,0.43991160612268,1.04963869899802,0.493936238524133,0.0322359716597482,0.144163647903907,1.01740272733827,0.579646537992962,1.6,0.753937034925052,0.897245411308338,0.616744064425665,0.536841813640733,0.256393795775408,20,1,1
9,2,25,-1,5.48730926210464,9.43502963086225,1.06385560534209,1.07056451544603,-0.865616230387904,0.930790724712729,-0.0346246492155162,0.0372316289885091,0.59989982482007,0.270595225045964,0.107442412876817,0.298149798857722,0.492457411943253,0.246755522134028,-0.420885326769156,0.477214258331259,1.44444444444444,0.704792186494566,0.815179448955981,0.703410612450574,0.520355113110542,0.310706869134577,18,1,1
9,2,50,-1,12.0336403721537,9.15488889070376,1.46929574524747,1.17277023368409,-1.55655915490157,0.691153032758272,-0.0311311830980315,0.0138230606551654,0.722228357855844,0.262396591026542,0.0153441874537561,0.0441814547712429,0.706884170402088,0.264836300417214,-0.706884170402088,0.264836300417214,1.69230769230769,0.85485041426511,1.07058724999365,0.574426186719852,0.695417382248116,0.407588413184167,13,1,1
9,2,100,-1,18.5573399918499,8.69048240251425,1.05885228522131,1.7658436387738,-1.86495595729171,1.30997713351848,-0.0186495595729171,0.0130997713351848,0.990326229206458,0.405706855597754,0.0785857396977502,0.305562536817662,0.911740489508707,0.463747032754669,-0.84336116341053,0.663194468488897,2,0.794719414239026,1.17383991811635,0.760380149604592,0.582341152921331,0.279939666048471,20,1,1
9,2,200,-1,26.577413088308,11.8133963404748,1.8367644915077,1.63518790250038,-2.08024627615542,0.856811739662509,-0.0104012313807771,0.00428405869831255,0.899111088706036,0.339766051479853,0.0157137622693855,0.0582135714624686,0.88339732643665,0.35544966662699,-0.88339732643665,0.35544966662699,1.85714285714286,1.09945041215655,1.34960499951805,1.09273021365086,0.654686589032963,0.363161148703794,14,1,1
9,2,400,-1,31.8045776757815,8.75490195795305,1.42043665764664,1.36510243537836,-1.4675371778302,1.75613347291894,-0.0036688429445755,0.00439033368229736,0.983583489480687,0.284706410250623,0.170127002967534,0.396346889734986,0.813456486513153,0.473143557591676,-0.644544763003775,0.825331903082647,1.41666666666667,0.668557923421521,0.745335718295738,0.467629803902679,0.536427377978786,0.255537206956706,12,1,1
10,2,25,1,2.63577939550013,3.85325399944423,-0.657526527862342,0.689322826284041,0.648421290916853,0.354418963046718,0.0259368516366741,0.0141767585218687,0.361528256991882,0.174453316570518,0.358952356960845,0.179455750483655,0.00257590003103773,0.0126192814089236,0.356376456929807,0.185184409784965,0.5,0.510753918455249,0.212192509791428,0.276149909809489,0.424385019582856,0.247411306925625,24,1,1
10,2,50,1,3.95987693233989,4.75508130369711,-0.598907922740902,0.595408932232843,0.615936704742931,0.278630726185152,0.0123187340948586,0.00557261452370305,0.346309634780566,0.155551735883768,0.346309634780566,0.155551735883768,0,0,0.346309634780566,0.155551735883768,0.37037037037037,0.492102877623411,0.148652153668781,0.246412913368274,0.401360814905708,0.25042827286755,27,1,1
10,2,100,1,8.54801466690417,3.51744327890375,-0.48227124101956,0.643661339060042,0.891806044283925,0.461524667613107,0.00891806044283925,0.00461524667613107,0.49077552848154,0.244159866799002,0.49077552848154,0.244159866799002,0,0,0.49077552848154,0.244159866799002,0.478260869565217,0.510753918455249,0.150475964953532,0.196191438006666,0.314631563084658,0.166934092059319,23,1,1
10,2,200,1,12.5966757819738,4.32750243906727,-0.641270480829942,0.699455784480945,0.848514180278248,0.351987391094862,0.00424257090139124,0.00175993695547431,0.474145507446681,0.194640395285538,0.474145507446681,0.194640395285538,0,0,0.474145507446681,0.194640395285538,0.481481481481481,0.509175077217316,0.188204912578421,0.240749883341166,0.390887126124414,0.199381727879075,27,1,1
10,2,400,1,15.1715481122574,5.63895961918359,-0.566171855164606,0.657649712943885,0.859745107297146,0.361259775748873,0.00214936276824287,0.000903149439372182,0.483084881251039,0.20276622034016,0.483084881251039,0.20276622034016,0,0,0.483084881251039,0.20276622034016,0.56,0.506622805119022,0.195871441787447,0.214300704521634,0.349770431763298,0.163750415289715,25,1,1
10,2,25,-1,3.28809950194948,4.33939717412983,-8.75837943798368e-06,0.654238592323378,-0.423498796786136,0.389909545481294,-0.0169399518714454,0.0155963818192518,0.243408509334705,0.203692855846162,0.00469122215347686,0.0122357650407913,0.238717287181228,0.20901548284587,-0.234026065027751,0.214903681932363,0.636363636363636,0.492365963917331,0.216189722414397,0.220959878075497,0.339726706651196,0.183497064080573,22,1,1
10,2,50,-1,3.84208670822106,6.82098587793942,-0.185241083555181,0.590038838819423,-0.380851127591914,0.372712064181037,-0.00761702255183828,0.00745424128362073,0.215151490979635,0.196978002007784,0.00387602522166863,0.0138955132583739,0.211275465757967,0.200774945590779,-0.207399440536298,0.205443410350415,0.538461538461538,0.58177447388274,0.212704998953092,0.271193726116125,0.392228489417437,0.195107870808431,26,1,1
10,2,100,-1,6.26244945258124,6.28106071445733,0.232603114464908,0.688304416758011,-0.573341893420842,0.383587343528037,-0.00573341893420842,0.00383587343528037,0.322819973914157,0.212073041521809,0,0,0.322819973914157,0.212073041521809,-0.322819973914157,0.212073041521809,0.428571428571429,0.50395263067897,0.138694188961981,0.184299280809351,0.323619774244623,0.134482563435532,28,1,1
10,2,200,-1,12.6699523614103,6.22442367167689,0.025427895516682,0.824093323162872,-0.495967949290069,0.406598022467435,-0.00247983974645035,0.00203299011233717,0.282560577212582,0.22090669520407,0.00277266187179507,0.0101573649841543,0.279787915340787,0.224299289065917,-0.277015253468992,0.228094099642692,0.653846153846154,0.485164524037584,0.23425974371115,0.242822549893881,0.358279608028817,0.211939756481691,26,1,1
10,2,400,-1,13.2731296002039,6.39065688060931,-0.122855889727992,0.53169654949351,-0.293170850950629,0.22436035422824,-0.000732927127376572,0.0005609008855706,0.174824248312148,0.107177769094555,0.00609355714419249,0.0282173593306802,0.168730691167955,0.113267156079774,-0.162637134023763,0.125555811653255,0.5,0.648074069840786,0.181693766269452,0.291354762250585,0.338170597706159,0.14486027566186,26,1,1
11,2,25,1,5.50568050245391,5.94941208790056,0.0243895979816209,0.62258020361831,1.14605260381662,0.356864643557413,0.0458421041526648,0.0142745857422965,0.630539236444519,0.198041231018436,0.630539236444519,0.198041231018436,0,0,0.630539236444519,0.198041231018436,0.730769230769231,0.452344320861205,0.280587395511715,0.237658399975879,0.383961699121294,0.191179698051699,26,1,1
11,2,50,1,6.12752489453134,3.91949160511627,-0.2876879417569,0.645228085977079,1.62287736021598,0.556559838909708,0.0324575472043195,0.0111311967781942,0.899131646452567,0.30934901687379,0.899131646452567,0.30934901687379,0,0,0.899131646452567,0.30934901687379,0.608695652173913,0.499010879347845,0.208055561102361,0.212323097598179,0.341805564668164,0.164492977197903,23,1,1
11,2,100,1,15.0111145591277,5.35594820348509,-0.350346304453381,0.702932962139964,2.06622887575732,0.478990367804756,0.0206622887575732,0.00478990367804756,1.11918436868297,0.279260008161233,1.11918436868297,0.279260008161233,0,0,1.11918436868297,0.279260008161233,0.807692307692308,0.40191847623425,0.314331392530388,0.279425272946461,0.389172200275718,0.258874185734712,26,1,1
11,2,200,1,17.236170275047,6.33766336524114,-0.190772725944127,0.641164871885707,2.15401555767782,0.436920963093475,0.0107700777883891,0.00218460481546737,1.16333222158851,0.261977328706006,1.16333222158851,0.261977328706006,0,0,1.16333222158851,0.261977328706006,0.964285714285714,0.428791830452067,0.41877743488032,0.293859687294039,0.452059756998828,0.273927403006346,28,1,1
11,2,400,1,22.5268067612552,7.35686143906474,-0.0655019231347179,0.688838690866511,2.0041160049292,0.503656215002213,0.005010290012323,0.00125914053750553,1.09637839558522,0.275714028018895,1.09637839558522,0.275714028018895,0,0,1.09637839558522,0.275714028018895,0.833333333333333,0.461133037377414,0.416088590396188,0.28958985931074,0.504913616564845,0.219515830801277,30,1,1
11,2,25,-1,6.0775403007811,4.00119494941144,1.83912973388448,0.769566758357718,-1.00925266566748,0.276101294764688,-0.0403701066266992,0.0110440517905875,0.564975294808886,0.154683716341313,0,0,0.564975294808886,0.154683716341313,-0.564975294808886,0.154683716341313,0.925925925925926,0.266880256341812,0.564396591190463,0.328893456968379,0.6095483184857,0.297516776187598,27,1,1
