sub,eye,rotationSpeed,afterReversalD,perceptualErrorMean,perceptualErrorStd,torsionPosMean,torsionPosStd,torsionVelTMean,torsionVelTStd,torsionVelTGainMean,torsionVelTGainStd,torsionAngleTotalMean,torsionAngleTotalStd,torsionAngleCWMean,torsionAngleCWStd,torsionAngleCCWMean,torsionAngleCCWStd,torsionAngleMean,torsionAngleStd,sacNumTMean,sacNumTStd,sacAmpSumTMean,sacAmpSumTStd,sacAmpMeanTMean,sacAmpMeanTStd,nonErrorTrialN,timeWindow,exp
12,2,200,-1,13.5574385236146,3.60026483190936,0.222537920466667,0.422161380414558,0.411687728514628,0.267437675116024,0.00205843864257314,0.00133718837558012,0.238277577279433,0.161356326322579,0.237533072718587,0.162458430892557,0.000744504560846401,0.00331039947861296,0.23678856815774,0.163620099563717,0.0384615384615385,0.196116135138184,0.0152883982788118,0.0779558411552394,0.397498355249105,NaN,26,-1,1
12,2,400,-1,15.7234116850004,3.68634626387203,0.203752985994296,0.442284822056323,0.349169247674993,0.228648694573297,0.000872923119187482,0.000571621736433243,0.208820506355564,0.122579916064339,0.206774386521399,0.125708385192284,0.00204611983416437,0.0102305991708219,0.204728266687235,0.129571180097085,0,0,0,0,NaN,-0,25,-1,1
13,2,25,1,3.76850066450388,4.38339513548451,-0.278306117951715,0.387581773507124,-0.967706865423889,0.765750509640055,-0.0387082746169556,0.0306300203856022,0.540566283757977,0.391148798552942,0.00966271252513224,0.0203318766792774,0.530903571232845,0.399138855345086,-0.525583785548677,0.406932440591864,0.142857142857143,0.363136519601281,0.0452289276770894,0.133995119062593,0.316602493739626,0.248144916576894,14,-1,1
13,2,50,1,3.44157022465326,1.78946727714184,-0.0743437976689921,0.606656018455722,-0.825327863393228,0.448635442336964,-0.0165065572678646,0.00897270884673929,0.44411575628038,0.216532191403721,0.00010877472886412,0.000392192862394279,0.444006981551516,0.216511160923897,-0.444006981551516,0.216511160923897,0.230769230769231,0.438529009653515,0.126108109039011,0.271253780167384,0.546468472502381,0.311289497007228,13,-1,1
13,2,100,1,9.55748707995571,4.60899625481508,-0.546904035747502,0.72441738175832,-0.547801871836125,0.594816938165593,-0.00547801871836125,0.00594816938165593,0.418291889279151,0.202810268490608,0.0679556010516628,0.137113884584573,0.350336288227488,0.220333631417428,-0.325683910725463,0.271014698955069,0.444444444444444,0.52704627669473,0.183413370575664,0.254669463405742,0.412680083795243,0.216330810750022,9,-1,1
13,2,200,1,7.06525619635866,3.73503710448417,-0.540001938205059,0.774282123664924,-0.742226867496269,0.502711459516969,-0.00371113433748135,0.00251355729758484,0.384998454676543,0.258717766018967,0.00477847828817713,0.0158484195507433,0.380219976388366,0.246067129764301,-0.380219976388366,0.246067129764301,0.272727272727273,0.646669790682863,0.290944376426107,0.889270020017204,0.859287055201421,0.880386091105352,11,-1,1
13,2,400,1,8.33241488487507,4.6076470395918,-0.313798753965498,0.787213334984367,-0.581639602038563,0.660067294012378,-0.00145409900509641,0.00165016823503094,0.408007900389914,0.289572844461002,0.0402782814906379,0.0747057051797609,0.367729618899276,0.3149100348403,-0.35225178894914,0.336149250852067,0.642857142857143,0.744946343668492,0.260696054275752,0.340976703012334,0.408233205878178,0.243302655753192,14,-1,1
13,2,25,-1,4.02323025063155,2.60597517781385,-0.509213462409139,0.795529630067769,0.421695798199701,0.640578895078368,0.016867831927988,0.0256231558031347,0.276462263713755,0.142110328207498,0.223598269022337,0.155141850925324,0.0528639946914182,0.103430183940531,0.194962811598692,0.218812012671266,0.583333333333333,0.90033663737852,0.216875572703765,0.339182578534247,0.377193034292069,0.151390440357715,12,-1,1
13,2,50,-1,3.43682384541344,2.55755904313581,-0.504427808900946,0.630726401445144,0.348903331713406,0.38936672161927,0.00697806663426812,0.00778733443238539,0.311719766681642,0.162453618932793,0.25918039025207,0.174519719333557,0.0525393764295721,0.100563177262211,0.231791271868235,0.232202020573976,0.416666666666667,0.514928650544437,0.138841204081282,0.174893512052828,0.333218889795076,0.0561550598064566,12,-1,1
13,2,100,-1,6.11067635293593,3.57597330755947,-0.521841553245967,0.574002115849356,0.480674881372337,0.612329231904209,0.00480674881372337,0.00612329231904209,0.30048059837418,0.2070963509916,0.266988142060461,0.212377810465047,0.033492456313719,0.11822158245272,0.264090194534057,0.216536999649136,0.533333333333333,0.639940473422184,0.33778915816698,0.740457856874922,0.514943067755518,0.431440697476699,15,-1,1
13,2,200,-1,10.361601628721,4.92258203825858,-0.670125762785008,0.849326098184977,0.867786615851948,0.672782083528485,0.00433893307925974,0.00336391041764243,0.550818519180375,0.381797143787429,0.541554675421702,0.392449947762379,0.0092638437586731,0.0262021069664417,0.541554675421702,0.392449947762379,0.25,0.462910049886276,0.0892674597602535,0.165394554111681,0.357069839041014,0.0154662464563652,8,-1,1
13,2,400,-1,7.27718988562265,4.47109928579215,-0.214665477550311,0.866841266645296,0.729423593702228,0.768459042100736,0.00182355898425557,0.00192114760525184,0.399038209593831,0.432583923900679,0.375603623554526,0.448503216892905,0.0234345860393055,0.0628868799701117,0.355632348423785,0.470970458017045,0.4,0.966091783079296,0.160733704259501,0.412805571758081,0.369068517749584,0.0926755159784692,10,-1,1
14,2,25,1,4.04083097663989,1.87494654175255,0.101813342112588,0.7616212414334,-0.472438410229373,0.564828551178214,-0.0188975364091749,0.0225931420471286,0.342370872260622,0.246455934688609,0.0304480405205107,0.0889239347103725,0.311922831740111,0.232903911402255,-0.311922831740111,0.232903911402255,0.454545454545455,0.800432783369497,0.169103572071611,0.292375736679773,0.392504960419309,0.145920868205272,22,-1,1
14,2,50,1,5.54312859843542,3.55229943498582,0.130850334471407,0.804561746040058,-0.710128318038086,0.673909793616501,-0.0142025663607617,0.01347819587233,0.42871100631556,0.300812287571734,0.0231223438909304,0.0653199856698515,0.40558866242463,0.321572856721223,-0.387855223615232,0.350304903805105,0.608695652173913,0.722315118514615,0.220870984314675,0.315001112275216,0.350003907364888,0.187896497337468,23,-1,1
14,2,100,1,8.80380614874599,3.29138858743639,0.0418512668039923,0.799352167378047,-0.640663661878962,0.390440170463321,-0.00640663661878962,0.00390440170463321,0.422422974794854,0.241824040679736,0.0193465920955605,0.0533165704574882,0.403076382699293,0.246357898596185,-0.403076382699293,0.246357898596185,0.478260869565217,0.99405346560943,0.266293528437307,0.581780944663404,0.603509221703468,0.431977766139189,23,-1,1
14,2,200,1,12.6209910637763,5.78092531013189,0.167466025254625,0.904202309617321,-0.809556905840304,0.361158884920244,-0.00404778452920152,0.00180579442460122,0.436468368167586,0.21675054313075,0.012730586206609,0.0467148442141422,0.423737781960977,0.203982863309164,-0.421799228254413,0.208357854238526,0.217391304347826,0.42174116783665,0.117372916174599,0.337844598855853,0.539915414403154,0.585314309859137,23,-1,1
14,2,400,1,16.5640236466444,6.19931713520002,0.187606609837842,0.831411341946344,-0.508907953242305,0.414856812527352,-0.00127226988310576,0.00103714203131838,0.306475884601297,0.213918721387588,0.011685677253974,0.0310704420878308,0.294790207347323,0.226899978262821,-0.285329063431637,0.241342622263972,0.285714285714286,0.560611910581388,0.0919387231792425,0.185924267615803,0.354809531882935,0.203582102007962,21,-1,1
14,2,25,-1,3.25887914050584,4.12775194665309,-0.0445569127656135,1.04745304448532,0.801135385250613,0.559798752665967,0.0320454154100245,0.0223919501066387,0.495917181018494,0.279202674750903,0.476469851198715,0.30479057995781,0.0194473298197793,0.0530229934432134,0.459311084236266,0.336003749867192,0.3,0.656946685331786,0.110040592017896,0.284062547586407,0.335555496562695,0.164525726276477,20,-1,1
14,2,50,-1,7.85356807008425,3.80435084586183,0.150225388107605,0.963380301475494,0.785314845613071,0.365369368133409,0.0157062969122614,0.00730738736266818,0.463744214041295,0.225659566973597,0.44915243021255,0.224698769413658,0.0145917838287448,0.0454592567225604,0.44915243021255,0.224698769413658,0.3,0.571240570577479,0.157349673340469,0.313622751582507,0.563470396071901,0.335603488095235,20,-1,1
14,2,100,-1,9.36183569447735,3.06524636560858,0.201496450821366,0.799411098761288,0.835870563262337,0.48443912921114,0.00835870563262337,0.0048443912921114,0.479305699072609,0.219269308630648,0.45567827781869,0.241230945547036,0.0236274212539187,0.0686557696886663,0.454242958127832,0.244144985436319,0.416666666666667,0.717281502356772,0.126168703325725,0.234123712240652,0.323297635061476,0.148753725288174,24,-1,1
14,2,200,-1,12.1391214749045,3.80147197907116,0.448694350502837,0.983535207588838,0.772460174996918,0.430134215050715,0.00386230087498459,0.00215067107525357,0.464909695870402,0.284560464248229,0.464247633711944,0.285565803799732,0.000662062158457568,0.00280889185087409,0.464247633711944,0.285565803799732,0.166666666666667,0.383482494423685,0.0365542428405538,0.103837257146789,0.219325457043323,0.177535702398003,18,-1,1
14,2,400,-1,13.1715107093759,3.99655744799248,0.188908900842555,0.962536422677036,0.531865958628688,0.464521459582171,0.00132966489657172,0.00116130364895543,0.317157412642577,0.231598507981048,0.302885520717736,0.236616361792247,0.0142718919248414,0.0578169619351214,0.300870801952639,0.239489411104027,0.136363636363636,0.467562529096076,0.0633981388013733,0.205692489741533,0.534553822453212,0.295432626708627,22,-1,1
15,2,25,1,2.06327844082954,2.37438449778396,0.333964120997057,0.451463645884517,-0.52064861107664,0.411265924561215,-0.0208259444430656,0.0164506369824486,0.320240458678577,0.246964642013782,0.0100201744340563,0.0238187421276462,0.310220284244521,0.253957436016235,-0.302627099879936,0.264212870676095,0.0689655172413793,0.257880714777564,0.0156345282838133,0.0738610027909983,0.226700660115293,0.23886162040775,29,-1,1
15,2,50,1,6.68350756348914,3.51145212680641,0.24679727065734,0.407647736090489,-0.648088421437111,0.488566977290387,-0.0129617684287422,0.00977133954580775,0.370242319982731,0.239483102424857,0.00140332281171123,0.00715557040078544,0.368838997171019,0.241614491557766,-0.367435674359308,0.243937231864925,0.0384615384615385,0.196116135138184,0.0112911342868238,0.057573714059111,0.293569491457418,NaN,26,-1,1
15,2,100,1,12.7176664281198,6.33998732564516,0.263448579458053,0.364215210222394,-0.71982501778583,0.411867411190717,-0.0071982501778583,0.00411867411190717,0.39973740703326,0.212787791638501,0.00417498831553718,0.0220919616190237,0.395562418717723,0.219581095390464,-0.391387430402186,0.228318155589332,0.0357142857142857,0.188982236504614,0.0126943182467326,0.0671720182887279,0.355440910908513,NaN,28,-1,1
15,2,200,1,20.8705112888975,7.18102120753482,0.361847764350804,0.475077189336262,-0.748918615398135,0.442609554451436,-0.00374459307699067,0.00221304777225718,0.402226006181819,0.228175468161184,0,0,0.402226006181819,0.228175468161184,-0.402226006181819,0.228175468161184,0.241379310344828,0.510963544533624,0.0833821040399297,0.203550829129542,0.327448128305843,0.142632222072844,29,-1,1
15,2,400,1,28.3842041066002,9.32991922194748,0.219377575098151,0.412997031926615,-0.625465376589086,0.503680922486163,-0.00156366344147272,0.00125920230621541,0.327260556200389,0.242366991699583,0.0050559725262062,0.0157294460352401,0.322204583674183,0.248743098730999,-0.317148611147977,0.255928370080857,0.0357142857142857,0.188982236504614,0.0168746543361596,0.089292277667312,0.472490321412468,NaN,28,-1,1
15,2,25,-1,0.55360105964771,1.08526556281267,0.308776848714917,0.330643692090411,0.629995555800438,0.474173285529021,0.0251998222320175,0.0189669314211608,0.41611185197477,0.312882863777751,0.410171981026699,0.319379430896029,0.00593987094807075,0.0308644748173826,0.404232110078628,0.328657856934354,0.037037037037037,0.192450089729875,0.0137472042990802,0.0714325689241085,0.371174516075165,NaN,27,-1,1
15,2,50,-1,1.29831632927746,1.68549468464266,0.325885811090635,0.4330640197311,0.592854279646659,0.501729001257549,0.0118570855929332,0.010034580025151,0.388116226230274,0.267386294513424,0.371611247218572,0.282519300959422,0.0165049790117022,0.0653654852061222,0.358012472682168,0.307272725466195,0.0357142857142857,0.188982236504614,0.0099660896089916,0.0527355892983534,0.279050509051765,NaN,28,-1,1
15,2,100,-1,5.29327135649433,5.59987129516594,0.316045438865892,0.410303094526102,0.749643643415542,0.514729554780665,0.00749643643415542,0.00514729554780665,0.452067209539028,0.289889545896612,0.441120110215596,0.30387845870571,0.0109470993234323,0.0411913828624708,0.430173010892164,0.322555028723498,0.0689655172413793,0.257880714777564,0.0248002892927085,0.0938287158956516,0.359604194744273,0.0755870644439738,29,-1,1
15,2,200,-1,15.1541450081241,7.67430036132626,0.243912291754151,0.494487659479672,0.707776455415718,0.46669170084004,0.00353888227707859,0.0023334585042002,0.409211503576695,0.225482504492076,0.396447254246214,0.241541698720655,0.0127642493304804,0.054769994496331,0.38451908482238,0.266768672211414,0.111111111111111,0.423659272868162,0.0320053360669152,0.124156375833327,0.282569965034997,0.0232414384064344,27,-1,1
15,2,400,-1,21.7152503883223,11.68605192569,0.314654502753496,0.454335135585891,0.429098035499265,0.423192622532157,0.00107274508874816,0.00105798155633039,0.281478919456285,0.17194923241323,0.260785503310666,0.187420630565659,0.0206934161456183,0.074957314576837,0.240092087165048,0.227867604132094,0.137931034482759,0.350931203171798,0.0459554355547847,0.117423403697519,0.333176907772189,0.0331104855940085,29,-1,1
1,2,25,0,2.80961379713099,3.58362953294812,0.00361116227001547,0.66252617134349,-0.756343213631395,1.17286061314119,-0.0302537285452558,0.0469144245256475,0,0,0,0,0,0,-0.382045273671633,0.378442711741704,0.90625,0.640532792341279,0.762266431816614,0.818858363184598,0.848077373525464,0.571380603728223,32,-1,1
1,2,50,0,2.65700551918178,3.26271579159085,0.301707514958928,0.735789467246417,-1.47093350490069,0.91088251212249,-0.0294186700980139,0.0182176502424498,0,0,0,0,0,0,-0.681024896835504,0.438464660100625,1.09756097560976,0.916648189022934,1.09595084406644,0.957211245953793,1.11866325706717,0.696159949531717,41,-1,1
1,2,100,0,4.84919653735432,3.78495918047222,0.554273055793552,0.886914836599411,-1.80914491018964,1.5720663008468,-0.0180914491018964,0.015720663008468,0,0,0,0,0,0,-0.74790521596039,0.594321432597047,1.21052631578947,0.66405367484304,1.41774513786315,1.17308079161311,1.18342765182356,0.736758078895058,38,-1,1
1,2,200,0,7.73546210794335,4.14665847180634,0.548429008437164,0.885918750982853,-2.38633841605636,1.17207453421641,-0.0119316920802818,0.00586037267108205,0,0,0,0,0,0,-0.990808828723213,0.536289425435181,1.25806451612903,0.681554201096478,1.74932219026136,1.02228753210218,1.48474161617546,0.788647231426638,31,-1,1
1,2,400,0,7.98140255750799,3.21979828162612,0.586304213377401,0.817638482489256,-2.09213174774075,1.00470968302684,-0.00523032936935186,0.0025117742075671,0,0,0,0,0,0,-0.88280465648157,0.430610556614216,1.21621621621622,0.583815759328952,1.58735807115435,0.961205178700144,1.41149741743647,0.752089008281222,37,-1,1
2,2,25,0,3.29058154180702,3.33004953283983,0.0113664885049443,0.863171454844274,-0.663424124865929,0.446067143952051,-0.0265369649946372,0.017842685758082,0,0,0,0,0,0,-0.364060874690889,0.243472599260827,0.272727272727273,0.525446739541008,0.0961264403987474,0.197756643663598,0.348788384787359,0.0903418762758571,55,-1,1
2,2,50,0,4.97892074696075,3.48436505884955,0.0423452163263616,0.76640593512675,-0.915038645580431,0.517179157766646,-0.0183007729116086,0.0103435831553329,0,0,0,0,0,0,-0.500839083245486,0.2860056949059,0.254901960784314,0.62747548971739,0.105584514720963,0.254339561779152,0.453838499905165,0.170314450121857,51,-1,1
2,2,100,0,7.74627236843797,4.48965117246604,-0.0491766894998233,0.827823515538008,-0.927999365407938,0.468898550837052,-0.00927999365407938,0.00468898550837053,0,0,0,0,0,0,-0.512906794557279,0.272217335798655,0.315789473684211,0.602313834215368,0.105498951438781,0.219190349686949,0.339861722443929,0.160756507076487,57,-1,1
2,2,200,0,14.0595648512239,6.85206766071645,0.0155806899597626,0.867858030582108,-1.06794237169128,0.414137866871109,-0.0053397118584564,0.00207068933435555,0,0,0,0,0,0,-0.567177920989592,0.228939139961235,0.181818181818182,0.43422596485262,0.0511322058827376,0.133623339690309,0.28115575878783,0.140619160961373,55,-1,1
2,2,400,0,19.0046636110454,6.26308420591149,-0.162056764285197,0.861514094274995,-0.806030956010661,0.478083225654091,-0.00201507739002665,0.00119520806413523,0,0,0,0,0,0,-0.472252902693834,0.229256476170748,0.111111111111111,0.382706998191366,0.0345217574932901,0.130187040840664,0.294467705398211,0.0987935375445192,45,-1,1
3,2,25,0,2.91646590868179,2.60050822949096,0.081939023558143,0.643607314518271,-1.05157104295337,0.450563385656116,-0.0420628417181349,0.0180225354262446,0,0,0,0,0,0,-0.624353063360016,0.320352113156121,0.12,0.33166247903554,0.0536338475591893,0.169750775072156,0.446948729659911,0.286524915643107,25,-1,1
3,2,50,0,3.80636032327962,2.97491077343623,0.0511598355601655,0.725979061807568,-1.06514426589916,0.420244410891776,-0.0213028853179832,0.00840488821783553,0,0,0,0,0,0,-0.574013405018299,0.2556755489931,0.1,0.307793505625546,0.0302087865149941,0.0934854448682496,0.302087865149941,0.0422882815274943,20,-1,1
3,2,100,0,7.40269166311431,2.70362415829676,-0.0592208031824052,0.750842379420437,-1.31606700298602,0.581277027322,-0.0131606700298602,0.00581277027322,0,0,0,0,0,0,-0.785109062173529,0.36872538271269,0.5,0.672592709134549,0.187880138998028,0.295326212528705,0.363736756098379,0.169243079297711,22,-1,1
3,2,200,0,10.2044491231377,2.99485775778232,0.0678544260222313,0.638753294293041,-1.56821624953685,0.862906531846322,-0.00784108124768423,0.00431453265923161,0,0,0,0,0,0,-0.842269495299111,0.475415503521512,0.533333333333333,0.516397779494322,0.311010207383645,0.481284985623705,0.583144138844334,0.530948863090492,15,-1,1
3,2,400,0,11.9341504574273,4.00696700452815,-0.00489830840315505,0.613847230007334,-1.39305196214323,0.528595090937095,-0.00348262990535807,0.00132148772734274,0,0,0,0,0,0,-0.647265700483033,0.253875890206649,0.739130434782609,0.540823555863717,0.399703116407918,0.333115333590658,0.539304776348995,0.183830692703718,23,-1,1
4,2,25,0,2.88265206982318,2.42183121991574,-0.0410936803664326,0.984073590488406,-0.493421605717485,0.779391829418756,-0.0197368642286994,0.0311756731767502,0,0,0,0,0,0,-0.273209341482519,0.441047688089053,0.0175438596491228,0.132453235706504,0.00621776011432658,0.0469430594213958,0.354412326516615,NaN,57,-1,1
4,2,50,0,5.42574409959184,2.39967394858934,0.101764271512282,1.09678108365658,-0.678278853297561,0.650237022998344,-0.0135655770659512,0.0130047404599669,0,0,0,0,0,0,-0.387512132228952,0.357592369847083,0.0892857142857143,0.394359582766136,0.0235394515544142,0.10771583752573,0.252359520896285,0.0501762483763675,56,-1,1
4,2,100,0,6.77737130350347,3.16989096039353,-0.032629872119153,0.953325388995139,-0.541169863191692,0.732686469853037,-0.00541169863191692,0.00732686469853036,0,0,0,0,0,0,-0.328186964717858,0.422260116119782,0.109090909090909,0.368818296762696,0.0420844281034005,0.138880726381593,0.405288009267371,0.130842519031398,55,-1,1
4,2,200,0,8.21783365874084,3.46658833514368,0.0366021056436756,1.00443103074184,-0.636248051970111,0.620980097553462,-0.00318124025985055,0.00310490048776731,0,0,0,0,0,0,-0.383452266989287,0.350932396186064,0.137931034482759,0.395069430365648,0.0502358883700936,0.155537858676894,0.35334501489097,0.107892207394688,58,-1,1
4,2,400,0,8.78931859362948,3.44757551054597,-0.0381969573477346,1.04723269090946,-0.742531256250853,0.691956910407366,-0.00185632814062713,0.00172989227601842,0,0,0,0,0,0,-0.408788289619873,0.366151169806459,0.153846153846154,0.364321307478654,0.058191243009983,0.143400747540176,0.37824307956489,0.107100324074296,52,-1,1
5,2,25,0,1.79557535258578,1.50346618222782,-0.000833245398594624,0.482952784221229,-0.275084540418363,0.34719345917827,-0.0110033816167345,0.0138877383671308,0,0,0,0,0,0,-0.166879133722746,0.189226437288286,0,0,0,0,NaN,-0,49,-1,1
5,2,50,0,3.35154568715658,2.22010139079384,-0.059199198158498,0.513425125425432,-0.367523781340359,0.349459729464968,-0.00735047562680719,0.00698919458929936,0,0,0,0,0,0,-0.195157224769623,0.18994092389054,0.0212765957446809,0.145864991497895,0.00913406372769118,0.0626199860151024,0.429300995201486,NaN,47,-1,1
5,2,100,0,4.67171919177623,2.56069879492147,0.0267257513787037,0.484408212929052,-0.315809526303111,0.328809916403426,-0.00315809526303111,0.00328809916403426,0,0,0,0,0,0,-0.178525429864374,0.181176629954339,0.0192307692307692,0.138675049056307,0.00698841618978308,0.0503941858130912,0.36339764186872,NaN,52,-1,1
5,2,200,0,7.00259385756733,3.62854552517171,0.0568074531034174,0.494217431101658,-0.281298360389148,0.293333820190792,-0.00140649180194574,0.00146666910095396,0,0,0,0,0,0,-0.149602888711322,0.157408446261687,0.145833333333333,0.356673957637416,0.0712283961487284,0.1806002383539,0.488423287876995,0.133291073388268,48,-1,1
5,2,400,0,7.64543915729816,3.96048382629171,-0.00643021166215451,0.543253579193259,-0.404103742837797,0.355125464104448,-0.00101025935709449,0.000887813660261121,0,0,0,0,0,0,-0.222504793301308,0.196412621717692,0.0833333333333333,0.279310193865464,0.0301601551312704,0.10125421504139,0.361921861575245,0.0229223137948552,48,-1,1
6,2,25,0,3.05299101166327,3.83615722855575,-0.0148836235021402,1.35803110189394,-0.394113528615226,0.489311552764265,-0.0157645411446091,0.0195724621105706,0,0,0,0,0,0,-0.236222974883926,0.244343538418825,0.1875,0.394442779605583,0.0694798548100593,0.146755422312405,0.37055922565365,0.0318915942873948,48,-1,1
6,2,50,0,4.92892697856858,5.00614959413763,-0.036497520649192,1.27031571792327,-0.46796486519869,0.672860637772221,-0.0093592973039738,0.0134572127554444,0,0,0,0,0,0,-0.23515773217281,0.353908868498144,0.122448979591837,0.331200660553418,0.0506713376568096,0.142609029602885,0.413815924197278,0.122099974927421,49,-1,1
6,2,100,0,7.56435762360817,5.21540507470062,0.0631330983535234,1.26156589798322,-0.676510696527071,0.515579009040496,-0.00676510696527071,0.00515579009040496,0,0,0,0,0,0,-0.389870139456986,0.292021417044907,0.363636363636364,0.650256088762355,0.129823337610554,0.260385254935526,0.347331762192349,0.157375727199116,44,-1,1
6,2,200,0,11.4576804016648,5.2392021953619,0.0266175980867376,1.28039734405115,-0.578560540980328,0.746256771365885,-0.00289280270490164,0.00373128385682942,0,0,0,0,0,0,-0.300801403661249,0.416826195973031,0.24,0.517450579322138,0.105467461954347,0.264244822848082,0.4158417743195,0.161890748365864,50,-1,1
6,2,400,0,13.3267988446643,7.04182067184938,0.0750793761792178,1.12720990666859,-0.409622585504653,0.732587095671244,-0.00102405646376163,0.00183146773917811,0,0,0,0,0,0,-0.269951983663448,0.333540567704557,0.306122448979592,0.54787778566685,0.114318228749557,0.221807730396426,0.383912912982935,0.179044477732688,49,-1,1
7,2,25,0,6.03768303830936,3.83749039901937,-0.101745246343585,0.577808402439516,-0.6813605092405,0.79498780074154,-0.02725442036962,0.0317995120296616,0,0,0,0,0,0,-0.414922451857038,0.373646146662678,0.666666666666667,0.658280588604383,0.307480361652336,0.321645414931242,0.475034809459153,0.207387867179886,21,-1,1
7,2,50,0,9.36602052144094,4.88119873886239,-0.248334827934473,0.71234838496402,-1.0361238274253,0.905398451212077,-0.020722476548506,0.0181079690242415,0,0,0,0,0,0,-0.499925738133353,0.423935150129268,0.523809523809524,0.511766315719159,0.234071135128667,0.271476472653437,0.446863076154727,0.206884515916681,21,-1,1
7,2,100,0,11.0369798708336,3.6668395790833,0.0690459682695274,0.671929996738846,-1.33246772539676,0.649781307545933,-0.0133246772539676,0.00649781307545933,0,0,0,0,0,0,-0.646017418919412,0.332185350935007,1.125,0.740886660345738,0.429946620604454,0.327812382569173,0.390422289269025,0.208355409205318,24,-1,1
7,2,200,0,13.1831229809886,5.56152875914543,-0.00538082200251703,0.724600069097091,-1.2859523047103,0.983857141970644,-0.00642976152355149,0.00491928570985322,0,0,0,0,0,0,-0.648184748267646,0.495304149127315,0.8,0.816496580927726,0.348234158455708,0.380136403318173,0.4397926696174,0.195569139502024,25,-1,1
7,2,400,0,17.1556813581276,8.13632529123147,-0.0491707693439643,0.697281216628105,-0.838586405986549,0.795412267971738,-0.00209646601496637,0.00198853066992935,0,0,0,0,0,0,-0.386181310015447,0.379876270516912,0.8,0.763762615825973,0.330868155887736,0.34128235642049,0.424869213505471,0.202927981791747,25,-1,1
8,2,25,0,5.45113911863798,4.10112964673103,-0.0136089794561017,1.39335029876443,-0.761518345998833,1.01098029067065,-0.0304607338399533,0.0404392116268261,0,0,0,0,0,0,-0.408597734607173,0.512663619970873,0.478260869565217,0.593109312122548,0.237769181108099,0.315586483589288,0.505673714508603,0.217356606541023,23,-1,1
8,2,50,0,6.79406064076207,3.93137805065486,-0.22684219602965,1.41931336735029,-1.06851584054549,1.20613276481345,-0.0213703168109098,0.024122655296269,0,0,0,0,0,0,-0.650916541261768,0.572233173157647,0.692307692307692,0.73589296880624,0.356518072630698,0.46985827984272,0.573351482549527,0.489537232664217,26,-1,1
8,2,100,0,9.37858268330011,4.59124541446944,0.408917674643071,1.64855054019463,-0.488884861377527,1.16010591098702,-0.00488884861377527,0.0116010591098702,0,0,0,0,0,0,-0.306738520446605,0.586608491170032,0.652173913043478,0.714059817469728,0.463974062339003,0.69212850856136,0.671921250322853,0.356397262834804,23,-1,1
8,2,200,0,10.6937093007274,4.9107481105342,-0.17319045661331,1.62058897114411,-1.09935360888547,1.23130264348017,-0.00549676804442735,0.00615651321740086,0,0,0,0,0,0,-0.558331507627732,0.544420638465349,1.16666666666667,0.816496580927726,0.705028594176653,0.48099522606133,0.712875330293162,0.410763875732643,24,-1,1
8,2,400,0,11.5678983166894,4.54615238218575,0.125100088369586,1.5940414981922,-0.768854168538292,1.28869546430239,-0.00192213542134573,0.00322173866075598,0,0,0,0,0,0,-0.396560001341801,0.465541964166762,0.807692307692308,0.800960961307392,0.469130836365111,0.537801456281064,0.648223549565478,0.459411907420974,26,-1,1
9,2,25,0,7.13658458501821,6.85320906831713,0.0153501197255286,1.54863449811037,-2.01165151228874,0.667720364853754,-0.0804660604915496,0.0267088145941502,0,0,0,0,0,0,-1.12716415572482,0.445202145366311,0.333333333333333,0.577350269189626,0.1410063893467,0.266274842696846,0.433957891121753,0.253965324493017,21,-1,1
9,2,50,0,12.876505340364,5.88775872316339,-0.258504107514458,1.41296533281928,-2.16819873157278,0.645788385962201,-0.0433639746314556,0.012915767719244,0,0,0,0,0,0,-1.22288887521887,0.475073405587035,0.2,0.414039335605413,0.0896985091510122,0.189039929556425,0.448492545755061,0.0936909197812745,15,-1,1
9,2,100,0,17.5441163593877,8.11714417290994,0.296071816850814,1.34862511985838,-2.61973101768122,0.567196167865968,-0.0261973101768122,0.00567196167865968,0,0,0,0,0,0,-1.41086649985463,0.358367787424693,0.4,0.632455532033676,0.326117347012351,0.514136090072549,0.938232931190081,0.439849360287327,15,-1,1
9,2,200,0,21.8945172202864,10.4137740996751,0.360889639819086,1.74001709652044,-3.04048984316911,0.806747080764067,-0.0152024492158455,0.00403373540382033,0,0,0,0,0,0,-1.53492229311855,0.57893281383156,0.6,0.966091783079296,0.324168564015076,0.551920652778482,0.540280940025128,0.190249281133193,10,-1,1
9,2,400,0,38.6154224340582,11.5269310184561,0.0963342702610289,1.57174092941433,-2.33421527198865,1.00097985825658,-0.00583553817997162,0.00250244964564144,0,0,0,0,0,0,-1.25941637246511,0.550107036267489,0.473684210526316,0.772328445721233,0.3578660183875,0.782225412634232,0.652398374169245,0.288130291863757,19,-1,1
10,2,25,0,2.94775857684547,4.06014777617205,-0.0598761371387056,0.753642584597764,-0.484269309506346,0.361570443977855,-0.0193707723802539,0.0144628177591142,0,0,0,0,0,0,-0.270897146049197,0.182871747582792,0.173913043478261,0.383223046516833,0.0638175297117446,0.150373353876883,0.366950795842531,0.135048459029607,46,-1,1
